improvement,eval,angles_deg,objective
0,1,250;255;265;305,104333.441369
1,2,245;255;265;305,103056.589028
2,5,250;255;270;305,101198.576213
3,11,250;255;270;310,99256.488647
4,16,245;255;270;310,98558.907777
5,20,240;255;270;310,97676.255048
6,28,235;255;270;310,97573.165599
7,36,230;255;270;310,96310.784401
8,44,225;255;270;310,95247.543186
9,75,227;256;279;310,95195.532092
10,77,222;256;279;310,94793.586207
11,89,222;256;274;310,94733.261532
12,192,225;255;274;317,94534.003175
13,204,225;255;279;317,93742.793352
