improvement,eval,angles_deg,objective
0,1,35;160;250;345,103979.676688
1,2,25;160;250;345,103887.050177
2,3,45;160;250;345,103744.670484
3,4,35;150;250;345,101489.225626
4,8,35;160;250;335,101459.407854
5,10,35;160;250;325,100165.049962
6,18,35;160;250;315,99777.147333
7,22,35;150;250;325,98618.537327
8,26,35;140;250;325,95290.093320
9,37,35;140;260;325,94804.263100
10,38,35;140;250;315,94249.217741
11,49,35;140;260;315,93901.923930
12,51,35;140;270;315,91201.061621
13,91,19;140;257;308,90847.195151
14,95,29;140;257;308,90401.510365
15,101,39;140;257;308,90202.389034
