eval,angles_deg,objective,cached,ptv_PTVHD_u2,ptv_PTVLD_u2,oar_BLADDER_v2,oar_RECTUM_v2
1,"113;162;167;271",99043.230967,false,5857.487694,26645.054645,85232.785554,47848.591701
2,"103;162;167;271",99483.814614,false,5662.367603,27322.983717,85478.827647,47518.098943
3,"123;162;167;271",97973.742791,false,5812.323305,26222.685560,84478.675237,47398.792615
4,"113;162;167;271",99043.230967,true,5857.487694,26645.054645,85232.785554,47848.591701
5,"133;162;167;271",98737.354600,false,5902.458879,26116.322477,84799.865292,48637.281197
6,"123;152;167;271",96879.579793,false,5824.755744,25608.350915,81842.185114,49050.761155
7,"123;142;167;271",93557.504993,false,5512.592000,24509.547725,81597.470920,45473.259617
8,"123;132;167;271",95688.121512,false,5824.207480,25228.421912,81791.210730,47479.773511
9,"123;152;167;271",96879.579793,true,5824.755744,25608.350915,81842.185114,49050.761155
10,"123;142;157;271",95836.833443,false,6326.881656,24026.705071,82454.898288,48511.595143
11,"123;142;177;271",93176.104363,false,4543.765989,26475.551825,77632.098606,46681.474492
12,"123;142;167;271",93557.504993,true,5512.592000,24509.547725,81597.470920,45473.259617
13,"123;142;187;271",93903.502285,false,5047.502731,25926.448388,78112.932133,47746.170200
14,"123;142;177;261",97110.783057,false,4743.693922,27887.340450,76844.716360,52114.781012
15,"123;142;177;281",96225.266203,false,5108.728289,27450.547657,75299.711690,52032.268825
16,"113;142;177;271",93171.597666,false,4555.059379,26109.014589,77996.573457,47018.473940
17,"103;142;177;271",91922.650831,false,4262.169763,26317.899503,77496.544191,45188.618939
18,"93;142;177;271",94113.127434,false,4578.789867,26673.400857,77740.301446,47981.571976
19,"113;142;177;271",93171.597666,true,4555.059379,26109.014589,77996.573457,47018.473940
20,"103;132;177;271",94448.290071,false,4903.812078,26775.553954,78423.772689,47114.075389
21,"103;152;177;271",94174.652784,false,4095.512149,27656.841329,77496.976226,47347.622385
22,"103;142;167;271",92569.834527,false,5200.433241,24439.758592,81010.916071,44848.369316
23,"103;142;187;271",92437.153336,false,4766.378304,25814.982756,77588.862973,46122.721579
24,"103;142;177;261",93946.578380,false,4327.047003,27447.320740,76044.694971,48299.726302
25,"103;142;177;281",93635.333610,false,4533.177832,26739.892795,75803.026803,48921.499162
