eval,angles_deg,objective,cached,ptv_PTVHD_u2,ptv_PTVLD_u2,oar_BLADDER_v2,oar_RECTUM_v2
1,"70;95;290;345",99580.925114,false,5946.278760,26777.067338,76526.950576,57188.207456
2,"65;95;290;345",99906.994042,false,6032.727923,26639.674896,76915.480346,57553.702102
3,"75;95;290;345",100835.423308,false,6131.507972,26734.820069,78120.549605,57817.640930
4,"70;90;290;345",101511.128825,false,5992.857024,27621.224213,74926.866419,60867.228757
5,"70;100;290;345",99493.820521,false,6105.098720,26676.874348,77116.720407,56306.974498
6,"70;95;285;345",99800.022671,false,5969.959098,26884.438822,76778.221438,57113.028063
7,"70;95;295;345",100087.711332,false,6070.497585,26904.408119,76962.538627,57263.072630
8,"70;95;290;340",99076.833221,false,6207.397932,26165.455022,75931.864160,57476.096373
9,"70;95;290;350",99498.377245,false,5728.210727,27310.901279,76500.248725,56418.281754
10,"65;95;290;340",99446.642778,false,6300.322715,26001.859166,76248.968951,58039.952843
11,"75;95;290;340",99872.215742,false,6360.451854,26051.728404,76964.670796,57955.400172
12,"70;90;290;340",101180.370441,false,6340.789329,27012.033799,75035.001392,60620.093234
13,"70;100;290;340",99346.272629,false,6551.916413,26116.438137,76410.965276,56944.870882
14,"70;95;285;340",99233.273336,false,6242.799643,26170.079629,76203.278805,57437.509321
15,"70;95;295;340",99834.108876,false,6328.184603,26375.905758,76696.092137,57563.944895
16,"70;95;290;335",97784.183672,false,6344.889067,25686.606904,74866.013061,56639.362341
17,"70;95;290;345",99580.925114,true,5946.278760,26777.067338,76526.950576,57188.207456
18,"65;95;290;335",97948.198427,false,6400.446199,25499.821031,75090.824385,57005.038008
19,"75;95;290;335",98495.103469,false,6502.379082,25585.827100,75894.415192,56919.379382
20,"70;90;290;335",99947.746992,false,6337.948724,26607.086156,74562.409114,59443.015110
21,"70;100;290;335",98010.113490,false,6594.895103,25676.664723,75350.800173,56126.307156
22,"70;95;285;335",97921.860806,false,6460.097990,25621.714923,75220.314769,56459.781018
23,"70;95;295;335",98685.208136,false,6530.350870,25922.618763,75696.147308,56768.329697
24,"70;95;290;330",97770.134951,false,6459.719324,25211.729174,75671.406965,56525.965941
25,"70;95;290;340",99076.833221,true,6207.397932,26165.455022,75931.864160,57476.096373
26,"65;95;290;330",98073.495010,false,6640.705303,25108.386846,75509.494546,57139.311175
27,"75;95;290;330",98899.470255,false,6658.349619,25185.901683,77243.174859,56867.263046
28,"70;90;290;330",99972.121515,false,6401.864341,26272.700347,75404.163694,59190.949960
29,"70;100;290;330",98014.280195,false,6675.366841,25225.455341,76099.321042,56127.594985
30,"70;95;285;330",97812.397733,false,6516.414911,25155.800966,75923.187114,56357.176597
31,"70;95;295;330",98414.323003,false,6497.998461,25434.393318,76182.242325,56781.620124
32,"70;95;290;325",98051.655457,false,6307.957896,25318.499859,76102.042066,56748.353337
33,"70;95;290;335",97784.183672,true,6344.889067,25686.606904,74866.013061,56639.362341
34,"65;95;290;330",98073.495010,true,6640.705303,25108.386846,75509.494546,57139.311175
35,"75;95;290;330",98899.470255,true,6658.349619,25185.901683,77243.174859,56867.263046
36,"70;90;290;330",99972.121515,true,6401.864341,26272.700347,75404.163694,59190.949960
37,"70;100;290;330",98014.280195,true,6675.366841,25225.455341,76099.321042,56127.594985
38,"70;95;285;330",97812.397733,true,6516.414911,25155.800966,75923.187114,56357.176597
39,"70;95;295;330",98414.323003,true,6497.998461,25434.393318,76182.242325,56781.620124
40,"70;95;290;325",98051.655457,true,6307.957896,25318.499859,76102.042066,56748.353337
41,"70;95;290;335",97784.183672,true,6344.889067,25686.606904,74866.013061,56639.362341
42,"65;95;290;330",98073.495010,true,6640.705303,25108.386846,75509.494546,57139.311175
43,"75;95;290;330",98899.470255,true,6658.349619,25185.901683,77243.174859,56867.263046
44,"70;90;290;330",99972.121515,true,6401.864341,26272.700347,75404.163694,59190.949960
45,"70;100;290;330",98014.280195,true,6675.366841,25225.455341,76099.321042,56127.594985
46,"70;95;285;330",97812.397733,true,6516.414911,25155.800966,75923.187114,56357.176597
47,"70;95;295;330",98414.323003,true,6497.998461,25434.393318,76182.242325,56781.620124
48,"70;95;290;325",98051.655457,true,6307.957896,25318.499859,76102.042066,56748.353337
49,"70;95;290;335",97784.183672,true,6344.889067,25686.606904,74866.013061,56639.362341
50,"65;95;290;330",98073.495010,true,6640.705303,25108.386846,75509.494546,57139.311175
51,"75;95;290;330",98899.470255,true,6658.349619,25185.901683,77243.174859,56867.263046
52,"70;90;290;330",99972.121515,true,6401.864341,26272.700347,75404.163694,59190.949960
53,"70;100;290;330",98014.280195,true,6675.366841,25225.455341,76099.321042,56127.594985
54,"70;95;285;330",97812.397733,true,6516.414911,25155.800966,75923.187114,56357.176597
55,"70;95;295;330",98414.323003,true,6497.998461,25434.393318,76182.242325,56781.620124
56,"70;95;290;325",98051.655457,true,6307.957896,25318.499859,76102.042066,56748.353337
57,"70;95;290;335",97784.183672,true,6344.889067,25686.606904,74866.013061,56639.362341
58,"65;95;290;330",98073.495010,true,6640.705303,25108.386846,75509.494546,57139.311175
59,"75;95;290;330",98899.470255,true,6658.349619,25185.901683,77243.174859,56867.263046
60,"70;90;290;330",99972.121515,true,6401.864341,26272.700347,75404.163694,59190.949960
61,"70;100;290;330",98014.280195,true,6675.366841,25225.455341,76099.321042,56127.594985
62,"70;95;285;330",97812.397733,true,6516.414911,25155.800966,75923.187114,56357.176597
63,"70;95;295;330",98414.323003,true,6497.998461,25434.393318,76182.242325,56781.620124
64,"70;95;290;325",98051.655457,true,6307.957896,25318.499859,76102.042066,56748.353337
65,"70;95;290;335",97784.183672,true,6344.889067,25686.606904,74866.013061,56639.362341
66,"65;95;290;330",98073.495010,true,6640.705303,25108.386846,75509.494546,57139.311175
67,"75;95;290;330",98899.470255,true,6658.349619,25185.901683,77243.174859,56867.263046
68,"70;90;290;330",99972.121515,true,6401.864341,26272.700347,75404.163694,59190.949960
69,"70;100;290;330",98014.280195,true,6675.366841,25225.455341,76099.321042,56127.594985
70,"70;95;285;330",97812.397733,true,6516.414911,25155.800966,75923.187114,56357.176597
71,"70;95;295;330",98414.323003,true,6497.998461,25434.393318,76182.242325,56781.620124
72,"70;95;290;325",98051.655457,true,6307.957896,25318.499859,76102.042066,56748.353337
73,"70;95;290;335",97784.183672,true,6344.889067,25686.606904,74866.013061,56639.362341
74,"65;95;290;330",98073.495010,true,6640.705303,25108.386846,75509.494546,57139.311175
75,"75;95;290;330",98899.470255,true,6658.349619,25185.901683,77243.174859,56867.263046
76,"70;90;290;330",99972.121515,true,6401.864341,26272.700347,75404.163694,59190.949960
77,"70;100;290;330",98014.280195,true,6675.366841,25225.455341,76099.321042,56127.594985
78,"70;95;285;330",97812.397733,true,6516.414911,25155.800966,75923.187114,56357.176597
79,"70;95;295;330",98414.323003,true,6497.998461,25434.393318,76182.242325,56781.620124
80,"70;95;290;325",98051.655457,true,6307.957896,25318.499859,76102.042066,56748.353337
81,"70;95;290;335",97784.183672,true,6344.889067,25686.606904,74866.013061,56639.362341
82,"65;95;290;330",98073.495010,true,6640.705303,25108.386846,75509.494546,57139.311175
83,"75;95;290;330",98899.470255,true,6658.349619,25185.901683,77243.174859,56867.263046
84,"70;90;290;330",99972.121515,true,6401.864341,26272.700347,75404.163694,59190.949960
85,"70;100;290;330",98014.280195,true,6675.366841,25225.455341,76099.321042,56127.594985
86,"70;95;285;330",97812.397733,true,6516.414911,25155.800966,75923.187114,56357.176597
87,"70;95;295;330",98414.323003,true,6497.998461,25434.393318,76182.242325,56781.620124
88,"70;95;290;325",98051.655457,true,6307.957896,25318.499859,76102.042066,56748.353337
89,"70;95;290;335",97784.183672,true,6344.889067,25686.606904,74866.013061,56639.362341
90,"65;95;290;330",98073.495010,true,6640.705303,25108.386846,75509.494546,57139.311175
91,"75;95;290;330",98899.470255,true,6658.349619,25185.901683,77243.174859,56867.263046
92,"70;90;290;330",99972.121515,true,6401.864341,26272.700347,75404.163694,59190.949960
93,"70;100;290;330",98014.280195,true,6675.366841,25225.455341,76099.321042,56127.594985
94,"70;95;285;330",97812.397733,true,6516.414911,25155.800966,75923.187114,56357.176597
95,"70;95;295;330",98414.323003,true,6497.998461,25434.393318,76182.242325,56781.620124
96,"70;95;290;325",98051.655457,true,6307.957896,25318.499859,76102.042066,56748.353337
97,"70;95;290;335",97784.183672,true,6344.889067,25686.606904,74866.013061,56639.362341
98,"65;95;290;330",98073.495010,true,6640.705303,25108.386846,75509.494546,57139.311175
99,"75;95;290;330",98899.470255,true,6658.349619,25185.901683,77243.174859,56867.263046
100,"70;90;290;330",99972.121515,true,6401.864341,26272.700347,75404.163694,59190.949960
101,"70;100;290;330",98014.280195,true,6675.366841,25225.455341,76099.321042,56127.594985
102,"70;95;285;330",97812.397733,true,6516.414911,25155.800966,75923.187114,56357.176597
103,"70;95;295;330",98414.323003,true,6497.998461,25434.393318,76182.242325,56781.620124
104,"70;95;290;325",98051.655457,true,6307.957896,25318.499859,76102.042066,56748.353337
105,"70;95;290;335",97784.183672,true,6344.889067,25686.606904,74866.013061,56639.362341
106,"65;95;290;330",98073.495010,true,6640.705303,25108.386846,75509.494546,57139.311175
107,"75;95;290;330",98899.470255,true,6658.349619,25185.901683,77243.174859,56867.263046
108,"70;90;290;330",99972.121515,true,6401.864341,26272.700347,75404.163694,59190.949960
109,"70;100;290;330",98014.280195,true,6675.366841,25225.455341,76099.321042,56127.594985
110,"70;95;285;330",97812.397733,true,6516.414911,25155.800966,75923.187114,56357.176597
111,"70;95;295;330",98414.323003,true,6497.998461,25434.393318,76182.242325,56781.620124
112,"70;95;290;325",98051.655457,true,6307.957896,25318.499859,76102.042066,56748.353337
113,"70;95;290;335",97784.183672,true,6344.889067,25686.606904,74866.013061,56639.362341
114,"65;95;290;330",98073.495010,true,6640.705303,25108.386846,75509.494546,57139.311175
115,"75;95;290;330",98899.470255,true,6658.349619,25185.901683,77243.174859,56867.263046
116,"70;90;290;330",99972.121515,true,6401.864341,26272.700347,75404.163694,59190.949960
117,"70;100;290;330",98014.280195,true,6675.366841,25225.455341,76099.321042,56127.594985
118,"70;95;285;330",97812.397733,true,6516.414911,25155.800966,75923.187114,56357.176597
119,"70;95;295;330",98414.323003,true,6497.998461,25434.393318,76182.242325,56781.620124
120,"70;95;290;325",98051.655457,true,6307.957896,25318.499859,76102.042066,56748.353337
121,"70;95;290;335",97784.183672,true,6344.889067,25686.606904,74866.013061,56639.362341
122,"65;95;290;330",98073.495010,true,6640.705303,25108.386846,75509.494546,57139.311175
123,"75;95;290;330",98899.470255,true,6658.349619,25185.901683,77243.174859,56867.263046
124,"70;90;290;330",99972.121515,true,6401.864341,26272.700347,75404.163694,59190.949960
125,"70;100;290;330",98014.280195,true,6675.366841,25225.455341,76099.321042,56127.594985
126,"70;95;285;330",97812.397733,true,6516.414911,25155.800966,75923.187114,56357.176597
127,"70;95;295;330",98414.323003,true,6497.998461,25434.393318,76182.242325,56781.620124
128,"70;95;290;325",98051.655457,true,6307.957896,25318.499859,76102.042066,56748.353337
129,"70;95;290;335",97784.183672,true,6344.889067,25686.606904,74866.013061,56639.362341
130,"65;95;290;330",98073.495010,true,6640.705303,25108.386846,75509.494546,57139.311175
131,"75;95;290;330",98899.470255,true,6658.349619,25185.901683,77243.174859,56867.263046
132,"70;90;290;330",99972.121515,true,6401.864341,26272.700347,75404.163694,59190.949960
133,"70;100;290;330",98014.280195,true,6675.366841,25225.455341,76099.321042,56127.594985
134,"70;95;285;330",97812.397733,true,6516.414911,25155.800966,75923.187114,56357.176597
135,"70;95;295;330",98414.323003,true,6497.998461,25434.393318,76182.242325,56781.620124
136,"70;95;290;325",98051.655457,true,6307.957896,25318.499859,76102.042066,56748.353337
137,"70;95;290;335",97784.183672,true,6344.889067,25686.606904,74866.013061,56639.362341
138,"65;95;290;330",98073.495010,true,6640.705303,25108.386846,75509.494546,57139.311175
139,"75;95;290;330",98899.470255,true,6658.349619,25185.901683,77243.174859,56867.263046
140,"70;90;290;330",99972.121515,true,6401.864341,26272.700347,75404.163694,59190.949960
141,"70;100;290;330",98014.280195,true,6675.366841,25225.455341,76099.321042,56127.594985
142,"70;95;285;330",97812.397733,true,6516.414911,25155.800966,75923.187114,56357.176597
143,"70;95;295;330",98414.323003,true,6497.998461,25434.393318,76182.242325,56781.620124
144,"70;95;290;325",98051.655457,true,6307.957896,25318.499859,76102.042066,56748.353337
145,"70;95;290;335",97784.183672,true,6344.889067,25686.606904,74866.013061,56639.362341
146,"65;95;290;330",98073.495010,true,6640.705303,25108.386846,75509.494546,57139.311175
147,"75;95;290;330",98899.470255,true,6658.349619,25185.901683,77243.174859,56867.263046
148,"70;90;290;330",99972.121515,true,6401.864341,26272.700347,75404.163694,59190.949960
149,"70;100;290;330",98014.280195,true,6675.366841,25225.455341,76099.321042,56127.594985
150,"70;95;285;330",97812.397733,true,6516.414911,25155.800966,75923.187114,56357.176597
151,"70;95;295;330",98414.323003,true,6497.998461,25434.393318,76182.242325,56781.620124
152,"70;95;290;325",98051.655457,true,6307.957896,25318.499859,76102.042066,56748.353337
153,"70;95;290;335",97784.183672,true,6344.889067,25686.606904,74866.013061,56639.362341
154,"65;95;290;330",98073.495010,true,6640.705303,25108.386846,75509.494546,57139.311175
155,"75;95;290;330",98899.470255,true,6658.349619,25185.901683,77243.174859,56867.263046
156,"70;90;290;330",99972.121515,true,6401.864341,26272.700347,75404.163694,59190.949960
157,"70;100;290;330",98014.280195,true,6675.366841,25225.455341,76099.321042,56127.594985
158,"70;95;285;330",97812.397733,true,6516.414911,25155.800966,75923.187114,56357.176597
159,"70;95;295;330",98414.323003,true,6497.998461,25434.393318,76182.242325,56781.620124
160,"70;95;290;325",98051.655457,true,6307.957896,25318.499859,76102.042066,56748.353337
161,"70;95;290;335",97784.183672,true,6344.889067,25686.606904,74866.013061,56639.362341
162,"65;95;290;330",98073.495010,true,6640.705303,25108.386846,75509.494546,57139.311175
