improvement,eval,angles_deg,objective
0,1,0;79;197;359,110337.952225
1,2,350;79;197;359,104638.904135
2,3,340;79;197;359,100867.926952
3,4,330;79;197;359,99238.796646
4,5,320;79;197;359,99037.941417
5,6,310;79;197;359,98009.592200
6,11,310;79;187;359,97329.570862
7,16,310;79;177;359,96875.158338
8,21,310;79;167;359,96773.405220
9,32,306;95;185;359,96467.101730
10,34,316;95;185;359,96087.164451
11,38,316;105;185;359,94203.203302
12,60,311;103;187;359,93720.870721
13,65,311;103;177;359,93288.672017
14,67,321;103;177;359,93161.142347
15,237,312;54;141;359,92824.993937
16,240,312;44;141;359,92539.126922
