improvement,eval,angles_deg,objective
0,1,20;35;55;220,150183.332532
1,3,20;35;65;220,133758.836576
2,11,20;35;75;220,124906.363031
3,18,10;35;75;220,118425.603521
4,25,20;35;85;220,115930.760402
5,27,20;35;85;230,114726.890978
6,28,10;35;85;220,110762.323756
7,33,20;35;95;220,109811.831132
8,34,10;35;95;220,105558.281931
9,39,20;35;105;220,104911.279980
10,43,20;45;105;220,104766.489876
11,45,20;35;105;230,103666.450321
12,46,10;35;105;220,102482.289558
13,50,0;35;105;220,99160.952360
14,58,350;35;105;220,98963.699717
15,61,0;35;105;230,98590.164280
16,66,350;35;105;230,98583.551991
17,76,340;35;105;230,97273.959348
18,82,330;35;105;230,95595.501089
19,92,330;25;105;230,95582.255380
20,100,330;15;105;230,94507.147918
