eval,angles_deg,objective,cached,ptv_PTVHD_u2,ptv_PTVLD_u2,oar_BLADDER_v2,oar_RECTUM_v2
1,"28;80;155;336",99954.009641,false,6611.600841,26720.591313,75219.189395,58024.445578
2,"23;80;155;336",100154.826580,false,6669.527690,26862.097921,75036.108091,58210.293849
3,"33;80;155;336",99586.752914,false,6519.699833,26431.008069,75831.104016,57440.986007
4,"28;80;155;336",99954.009641,true,6611.600841,26720.591313,75219.189395,58024.445578
5,"38;80;155;336",99392.183186,false,6434.440867,26334.344931,75846.472581,57400.322196
6,"33;80;155;336",99586.752914,true,6519.699833,26431.008069,75831.104016,57440.986007
7,"43;80;155;336",99759.602899,false,6580.613902,26332.078579,76204.352504,57489.468333
8,"38;75;155;336",102493.434046,false,6554.761140,27211.849535,76357.855108,61095.791634
9,"38;85;155;336",100934.322142,false,6269.671246,26970.676727,74948.880746,60439.067592
10,"38;80;150;336",98944.802016,false,6888.260485,25440.141096,76582.825540,56649.975329
11,"38;80;145;336",98377.243800,false,6664.196649,25383.370776,76235.801622,56423.551128
12,"38;80;140;336",93910.935549,false,6550.134018,23998.282761,75585.654375,51139.383165
13,"38;80;135;336",98254.195113,false,6571.571667,25716.557645,75224.824954,56707.306648
14,"38;80;145;336",98377.243800,true,6664.196649,25383.370776,76235.801622,56423.551128
15,"38;80;140;331",93131.317627,false,6609.110776,23753.574019,75455.979258,50081.286407
16,"38;80;140;326",92939.253099,false,6589.412079,23714.086023,75400.864343,49870.645650
17,"38;80;140;321",92700.705069,false,6543.018838,23544.959780,73979.199629,51246.253274
18,"38;80;140;316",91748.284729,false,6815.726324,23659.165189,73289.199298,49257.587133
19,"38;80;140;311",91351.080636,false,6826.595936,23390.660043,73774.152059,48493.497253
20,"38;80;140;306",92379.533275,false,6827.993398,23550.830086,74944.364115,49057.055466
21,"38;80;140;316",91748.284729,true,6815.726324,23659.165189,73289.199298,49257.587133
22,"33;80;140;311",91516.555465,false,6868.126757,23468.472837,73564.949550,48794.962192
23,"43;80;140;311",91892.750398,false,6985.314115,23348.420847,74290.926800,48827.104073
