improvement,eval,angles_deg,objective
0,1,27;116;244;331,100128.447645
1,3,32;116;244;331,99980.380446
2,4,27;111;244;331,98986.978493
3,11,32;111;244;331,98937.292817
4,12,27;106;244;331,97769.837967
5,22,27;106;239;331,97556.459142
6,30,27;106;234;331,97434.789261
7,34,22;106;234;331,97203.956773
8,35,32;106;234;331,97150.127616
9,38,27;106;229;331,96895.257641
10,42,22;106;229;331,96778.280398
11,46,27;106;224;331,96207.121130
12,50,22;106;224;331,96057.224679
13,56,27;106;224;326,95980.521528
14,58,22;106;224;326,95859.995634
15,66,17;106;224;326,95201.551146
16,83,3;106;216;317,94726.615900
17,91,358;106;216;317,94690.381181
18,95,3;106;211;317,94580.308976
19,96,3;106;221;317,94121.304720
20,104,3;106;226;317,92849.153554
21,119,3;102;217;326,92176.240203
22,124,358;102;217;326,92128.451169
23,129,3;102;222;326,91656.422711
24,132,358;102;222;326,91637.861404
25,138,3;102;222;321,91498.806540
26,146,3;102;222;316,91411.306608
