improvement,eval,angles_deg,objective
0,1,35;160;250;345,103979.676688
1,2,25;160;250;345,103887.050177
2,3,45;160;250;345,103744.670484
3,4,35;150;250;345,101489.225626
4,8,35;160;250;335,101459.407854
5,10,25;160;250;335,101351.319086
6,11,45;160;250;335,100896.424221
7,16,35;160;250;325,100165.049962
8,18,25;160;250;325,99990.473777
9,20,35;150;250;325,98618.537327
10,28,35;140;250;325,95290.093320
11,39,35;140;260;325,94804.263100
12,40,35;140;250;315,94249.217741
13,47,35;140;260;315,93901.923930
14,55,35;140;270;315,91201.061621
15,91,19;140;257;308,90847.195151
16,93,29;140;257;308,90401.510365
17,101,39;140;257;308,90202.389034
