eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,205;250;260;325,102209.471579,false,0,,,
2,200;250;260;325,103645.549205,false,1,5,False,True
3,210;250;260;325,102484.015139,false,1,5,False,True
4,205;245;260;325,102280.019264,false,1,5,False,True
5,205;255;260;325,100722.280557,false,1,5,False,True
6,205;250;255;325,100792.887543,false,1,5,False,False
7,205;250;265;325,100684.481741,false,1,5,False,True
8,205;250;260;320,102778.013124,false,1,5,False,False
9,205;250;260;330,101849.166836,false,1,5,False,False
10,200;250;265;325,101862.192552,false,2,5,False,True
11,210;250;265;325,101098.238829,false,2,5,False,True
12,205;245;265;325,100604.498794,false,2,5,False,True
13,205;255;265;325,99517.727969,false,2,5,False,True
14,205;250;260;325,102209.471579,true,2,5,False,False
15,205;250;270;325,97673.888545,false,2,5,False,True
16,205;250;265;320,101231.595397,false,2,5,False,False
17,205;250;265;330,100716.457171,false,2,5,False,False
18,200;250;270;325,98545.564680,false,3,5,False,True
19,210;250;270;325,98091.976149,false,3,5,False,True
20,205;245;270;325,97984.543657,false,3,5,False,True
21,205;255;270;325,97003.043130,false,3,5,False,True
22,205;250;265;325,100684.481741,true,3,5,True,False
23,205;250;275;325,98341.375298,false,3,5,False,False
24,205;250;270;320,98373.970547,false,3,5,False,False
25,205;250;270;330,97514.437798,false,3,5,False,False
26,200;255;270;325,97800.526456,false,4,5,False,True
27,210;255;270;325,96834.637138,false,4,5,False,True
28,205;250;270;325,97673.888545,true,4,5,True,False
29,205;260;270;325,98696.714690,false,4,5,False,False
30,205;255;265;325,99517.727969,true,4,5,False,False
31,205;255;275;325,96533.835819,false,4,5,False,True
32,205;255;270;320,97466.487812,false,4,5,False,False
33,205;255;270;330,96922.526749,false,4,5,False,False
34,200;255;275;325,97476.829311,false,5,5,False,True
35,210;255;275;325,96765.466509,false,5,5,False,True
36,205;250;275;325,98341.375298,true,5,5,False,False
37,205;260;275;325,98516.133118,false,5,5,False,False
38,205;255;270;325,97003.043130,true,5,5,True,False
39,205;255;280;325,97601.394035,false,5,5,False,False
40,205;255;275;320,97189.049203,false,5,5,False,False
41,205;255;275;330,96541.815104,false,5,5,False,True
42,200;255;275;325,97476.829311,true,6,5,False,True
43,210;255;275;325,96765.466509,true,6,5,False,True
44,205;250;275;325,98341.375298,true,6,5,False,False
45,205;260;275;325,98516.133118,true,6,5,False,False
46,205;255;270;325,97003.043130,true,6,5,True,False
47,205;255;280;325,97601.394035,true,6,5,False,False
48,205;255;275;320,97189.049203,true,6,5,False,False
49,205;255;275;330,96541.815104,true,6,5,True,False
50,200;255;275;325,97476.829311,true,7,5,False,True
51,210;255;275;325,96765.466509,true,7,5,True,False
52,205;250;275;325,98341.375298,true,7,5,False,False
53,205;260;275;325,98516.133118,true,7,5,False,False
54,205;255;270;325,97003.043130,true,7,5,True,False
55,205;255;280;325,97601.394035,true,7,5,False,False
56,205;255;275;320,97189.049203,true,7,5,False,True
57,205;255;275;330,96541.815104,true,7,5,True,False
58,200;255;275;325,97476.829311,true,8,5,False,True
59,210;255;275;325,96765.466509,true,8,5,True,False
60,205;250;275;325,98341.375298,true,8,5,False,False
61,205;260;275;325,98516.133118,true,8,5,False,False
62,205;255;270;325,97003.043130,true,8,5,True,False
63,205;255;280;325,97601.394035,true,8,5,False,False
64,205;255;275;320,97189.049203,true,8,5,True,False
65,205;255;275;330,96541.815104,true,8,5,True,False
66,200;255;275;325,97476.829311,true,9,5,True,True
67,210;255;275;325,96765.466509,true,9,5,True,False
68,205;250;275;325,98341.375298,true,9,5,False,False
69,205;260;275;325,98516.133118,true,9,5,False,False
70,205;255;270;325,97003.043130,true,9,5,False,True
71,205;255;280;325,97601.394035,true,9,5,False,False
72,205;255;275;320,97189.049203,true,9,5,True,False
73,205;255;275;330,96541.815104,true,9,5,True,False
74,200;255;275;325,97476.829311,true,10,5,True,True
75,210;255;275;325,96765.466509,true,10,5,True,False
76,205;250;275;325,98341.375298,true,10,5,False,False
77,205;260;275;325,98516.133118,true,10,5,False,False
78,205;255;270;325,97003.043130,true,10,5,True,False
79,205;255;280;325,97601.394035,true,10,5,False,False
80,205;255;275;320,97189.049203,true,10,5,True,False
81,205;255;275;330,96541.815104,true,10,5,True,False
82,200;255;275;325,97476.829311,true,11,6,True,True
83,210;255;275;325,96765.466509,true,11,6,True,False
84,205;250;275;325,98341.375298,true,11,6,False,False
85,205;260;275;325,98516.133118,true,11,6,False,False
86,205;255;270;325,97003.043130,true,11,6,True,False
87,205;255;280;325,97601.394035,true,11,6,False,False
88,205;255;275;320,97189.049203,true,11,6,True,False
89,205;255;275;330,96541.815104,true,11,6,True,False
90,200;255;275;325,97476.829311,true,12,7,True,True
91,210;255;275;325,96765.466509,true,12,7,True,False
92,205;250;275;325,98341.375298,true,12,7,False,False
93,205;260;275;325,98516.133118,true,12,7,False,False
94,205;255;270;325,97003.043130,true,12,7,True,False
95,205;255;280;325,97601.394035,true,12,7,False,False
96,205;255;275;320,97189.049203,true,12,7,True,False
97,205;255;275;330,96541.815104,true,12,7,True,False
98,200;255;275;325,97476.829311,true,13,8,True,True
99,210;255;275;325,96765.466509,true,13,8,True,False
100,205;250;275;325,98341.375298,true,13,8,False,False
101,205;260;275;325,98516.133118,true,13,8,False,False
102,205;255;270;325,97003.043130,true,13,8,True,False
103,205;255;280;325,97601.394035,true,13,8,False,False
104,205;255;275;320,97189.049203,true,13,8,True,False
105,205;255;275;330,96541.815104,true,13,8,True,False
106,200;255;275;325,97476.829311,true,14,8,True,True
107,210;255;275;325,96765.466509,true,14,8,True,False
108,205;250;275;325,98341.375298,true,14,8,False,False
109,205;260;275;325,98516.133118,true,14,8,False,False
110,205;255;270;325,97003.043130,true,14,8,True,False
111,205;255;280;325,97601.394035,true,14,8,False,False
112,205;255;275;320,97189.049203,true,14,8,True,False
113,205;255;275;330,96541.815104,true,14,8,False,True
114,200;255;275;325,97476.829311,true,15,8,True,True
115,210;255;275;325,96765.466509,true,15,8,False,True
116,205;250;275;325,98341.375298,true,15,8,False,False
117,205;260;275;325,98516.133118,true,15,8,False,False
118,205;255;270;325,97003.043130,true,15,8,True,False
119,205;255;280;325,97601.394035,true,15,8,False,False
120,205;255;275;320,97189.049203,true,15,8,True,False
121,205;255;275;330,96541.815104,true,15,8,True,False
122,200;255;275;325,97476.829311,true,16,8,True,True
123,210;255;275;325,96765.466509,true,16,8,True,False
124,205;250;275;325,98341.375298,true,16,8,False,False
125,205;260;275;325,98516.133118,true,16,8,False,False
126,205;255;270;325,97003.043130,true,16,8,True,False
127,205;255;280;325,97601.394035,true,16,8,False,False
128,205;255;275;320,97189.049203,true,16,8,False,True
129,205;255;275;330,96541.815104,true,16,8,True,False
130,200;255;275;325,97476.829311,true,17,8,True,True
131,210;255;275;325,96765.466509,true,17,8,True,False
132,205;250;275;325,98341.375298,true,17,8,False,False
133,205;260;275;325,98516.133118,true,17,8,False,False
134,205;255;270;325,97003.043130,true,17,8,True,False
135,205;255;280;325,97601.394035,true,17,8,False,False
