improvement,eval,angles_deg,objective
0,1,0;79;197;359,110337.952225
1,2,355;79;197;359,107854.723711
2,3,350;79;197;359,104638.904135
3,4,345;79;197;359,102786.656068
4,5,340;79;197;359,100867.926952
5,6,335;79;197;359,99959.646860
6,7,330;79;197;359,99238.796646
7,8,325;79;197;359,99092.612815
8,9,320;79;197;359,99037.941417
9,10,315;79;197;359,98961.913127
10,11,310;79;197;359,98009.592200
11,16,310;79;192;359,98001.364013
12,21,310;79;187;359,97329.570862
13,28,310;79;187;354,96865.043157
14,43,310;79;201;354,96824.716731
15,49,310;79;206;354,96771.797655
16,82,310;79;205;354,96533.373289
17,95,310;93;205;354,96235.443257
18,99,310;98;205;354,95062.922968
19,103,310;103;205;354,93318.858298
20,111,310;103;205;359,93269.693302
21,128,310;103;205;357,93142.000563
22,229,316;102;205;3,91934.127430
23,235,316;102;210;3,91862.436981
24,242,316;102;210;358,91834.670140
