improvement,eval,angles_deg,objective
0,1,109;247;277;278,107660.030731
1,3,114;247;277;278,105697.804673
2,6,109;247;272;278,104648.394755
3,11,114;247;272;278,102516.467727
4,19,119;247;272;278,101163.657181
5,27,124;247;272;278,99700.510179
6,35,129;247;272;278,98937.774250
7,36,124;242;272;278,98518.891788
8,43,129;242;272;278,97594.598778
9,51,134;242;272;278,95681.470145
10,65,134;242;272;283,95139.299960
11,73,134;242;272;288,95081.000696
12,82,142;236;272;296,94213.419770
13,85,142;231;272;296,93958.257504
14,89,142;236;272;291,93916.469871
15,90,142;236;272;301,93143.111607
16,98,142;236;272;306,91715.395186
17,101,142;231;272;306,91706.160901
18,106,142;236;272;311,91566.553954
19,109,142;231;272;311,91429.880223
20,117,142;226;272;311,90689.053455
