eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,123;180;193;308,100346.543800,false,0,,,
2,113;180;193;308,99289.943082,false,1,5,False,True
3,133;180;193;308,100643.248121,false,1,5,False,False
4,123;170;193;308,99857.059787,false,1,5,False,False
5,123;190;193;308,104870.245552,false,1,5,False,False
6,123;180;183;308,101371.492914,false,1,5,False,False
7,123;180;203;308,99407.472515,false,1,5,False,False
8,123;180;193;298,102026.413390,false,1,5,False,False
9,123;180;193;318,99394.291328,false,1,5,False,False
10,103;180;193;308,95256.612888,false,2,5,False,True
11,123;180;193;308,100346.543800,true,2,5,False,False
12,113;170;193;308,98860.447877,false,2,5,False,False
13,113;190;193;308,102703.067093,false,2,5,False,False
14,113;180;183;308,99897.198744,false,2,5,False,False
15,113;180;203;308,98020.699115,false,2,5,False,False
16,113;180;193;298,102007.461386,false,2,5,False,False
17,113;180;193;318,98103.160650,false,2,5,False,False
18,93;180;193;308,98334.930096,false,3,5,False,True
19,113;180;193;308,99289.943082,true,3,5,True,False
20,103;170;193;308,94889.196353,false,3,5,False,True
21,103;190;193;308,98747.085599,false,3,5,False,False
22,103;180;183;308,95496.266593,false,3,5,False,False
23,103;180;203;308,93852.949089,false,3,5,False,True
24,103;180;193;298,98208.198028,false,3,5,False,False
25,103;180;193;318,95007.278046,false,3,5,False,False
26,93;180;203;308,96627.241257,false,4,5,False,True
27,113;180;203;308,98020.699115,true,4,5,False,False
28,103;170;203;308,93927.298418,false,4,5,False,True
29,103;190;203;308,96513.755730,false,4,5,False,False
30,103;180;193;308,95256.612888,true,4,5,True,False
31,103;180;213;308,94315.612328,false,4,5,False,False
32,103;180;203;298,97028.488271,false,4,5,False,False
33,103;180;203;318,93741.647968,false,4,5,False,True
34,93;180;203;318,96282.864333,false,5,5,False,True
35,113;180;203;318,97375.789145,false,5,5,False,False
36,103;170;203;318,94050.070463,false,5,5,False,True
37,103;190;203;318,95921.869893,false,5,5,False,False
38,103;180;193;318,95007.278046,true,5,5,False,False
39,103;180;213;318,93816.421714,false,5,5,False,True
40,103;180;203;308,93852.949089,true,5,5,True,False
41,103;180;203;328,93810.133170,false,5,5,False,True
42,93;180;203;318,96282.864333,true,6,5,False,True
43,113;180;203;318,97375.789145,true,6,5,False,False
44,103;170;203;318,94050.070463,true,6,5,False,True
45,103;190;203;318,95921.869893,true,6,5,False,False
46,103;180;193;318,95007.278046,true,6,5,False,False
47,103;180;213;318,93816.421714,true,6,5,False,True
48,103;180;203;308,93852.949089,true,6,5,True,False
49,103;180;203;328,93810.133170,true,6,5,True,False
50,93;180;203;318,96282.864333,true,7,5,False,True
51,113;180;203;318,97375.789145,true,7,5,False,False
52,103;170;203;318,94050.070463,true,7,5,False,True
53,103;190;203;318,95921.869893,true,7,5,False,False
54,103;180;193;318,95007.278046,true,7,5,False,False
55,103;180;213;318,93816.421714,true,7,5,True,False
56,103;180;203;308,93852.949089,true,7,5,True,False
57,103;180;203;328,93810.133170,true,7,5,True,False
58,93;180;203;318,96282.864333,true,8,5,False,True
59,113;180;203;318,97375.789145,true,8,5,False,False
60,103;170;203;318,94050.070463,true,8,5,True,False
61,103;190;203;318,95921.869893,true,8,5,False,True
62,103;180;193;318,95007.278046,true,8,5,False,True
63,103;180;213;318,93816.421714,true,8,5,True,False
64,103;180;203;308,93852.949089,true,8,5,True,False
65,103;180;203;328,93810.133170,true,8,5,True,False
66,93;180;203;318,96282.864333,true,9,5,False,True
67,113;180;203;318,97375.789145,true,9,5,False,False
68,103;170;203;318,94050.070463,true,9,5,True,False
69,103;190;203;318,95921.869893,true,9,5,False,True
70,103;180;193;318,95007.278046,true,9,5,True,False
71,103;180;213;318,93816.421714,true,9,5,True,False
72,103;180;203;308,93852.949089,true,9,5,False,True
73,103;180;203;328,93810.133170,true,9,5,True,False
74,93;180;203;318,96282.864333,true,10,5,False,True
75,113;180;203;318,97375.789145,true,10,5,False,False
76,103;170;203;318,94050.070463,true,10,5,True,False
77,103;190;203;318,95921.869893,true,10,5,False,True
78,103;180;193;318,95007.278046,true,10,5,True,False
79,103;180;213;318,93816.421714,true,10,5,True,False
80,103;180;203;308,93852.949089,true,10,5,True,False
81,103;180;203;328,93810.133170,true,10,5,True,False
82,93;180;203;318,96282.864333,true,11,4,False,True
83,113;180;203;318,97375.789145,true,11,4,False,False
84,103;170;203;318,94050.070463,true,11,4,True,False
85,103;190;203;318,95921.869893,true,11,4,True,False
86,103;180;193;318,95007.278046,true,11,4,True,False
87,103;180;213;318,93816.421714,true,11,4,False,True
88,103;180;203;308,93852.949089,true,11,4,True,False
89,103;180;203;328,93810.133170,true,11,4,False,True
90,93;180;203;318,96282.864333,true,12,4,False,True
91,113;180;203;318,97375.789145,true,12,4,False,False
92,103;170;203;318,94050.070463,true,12,4,False,True
93,103;190;203;318,95921.869893,true,12,4,True,False
94,103;180;193;318,95007.278046,true,12,4,True,False
95,103;180;213;318,93816.421714,true,12,4,False,True
96,103;180;203;308,93852.949089,true,12,4,True,False
97,103;180;203;328,93810.133170,true,12,4,True,False
98,93;180;203;318,96282.864333,true,13,4,False,True
99,113;180;203;318,97375.789145,true,13,4,False,False
100,103;170;203;318,94050.070463,true,13,4,False,True
101,103;190;203;318,95921.869893,true,13,4,True,False
102,103;180;193;318,95007.278046,true,13,4,False,False
103,103;180;213;318,93816.421714,true,13,4,True,False
104,103;180;203;308,93852.949089,true,13,4,True,False
105,103;180;203;328,93810.133170,true,13,4,True,False
106,93;180;203;318,96282.864333,true,14,4,False,True
107,113;180;203;318,97375.789145,true,14,4,False,False
108,103;170;203;318,94050.070463,true,14,4,True,False
109,103;190;203;318,95921.869893,true,14,4,True,False
110,103;180;193;318,95007.278046,true,14,4,False,True
111,103;180;213;318,93816.421714,true,14,4,True,False
112,103;180;203;308,93852.949089,true,14,4,False,True
113,103;180;203;328,93810.133170,true,14,4,True,False
114,93;180;203;318,96282.864333,true,15,4,False,True
115,113;180;203;318,97375.789145,true,15,4,False,False
116,103;170;203;318,94050.070463,true,15,4,True,False
117,103;190;203;318,95921.869893,true,15,4,False,True
118,103;180;193;318,95007.278046,true,15,4,False,True
119,103;180;213;318,93816.421714,true,15,4,True,False
120,103;180;203;308,93852.949089,true,15,4,True,False
121,103;180;203;328,93810.133170,true,15,4,True,False
122,93;180;203;318,96282.864333,true,16,4,False,True
123,113;180;203;318,97375.789145,true,16,4,False,False
124,103;170;203;318,94050.070463,true,16,4,True,False
125,103;190;203;318,95921.869893,true,16,4,False,True
126,103;180;193;318,95007.278046,true,16,4,True,False
127,103;180;213;318,93816.421714,true,16,4,True,False
128,103;180;203;308,93852.949089,true,16,4,True,False
129,103;180;203;328,93810.133170,true,16,4,False,True
130,93;180;203;318,96282.864333,true,17,4,False,True
131,113;180;203;318,97375.789145,true,17,4,False,False
132,103;170;203;318,94050.070463,true,17,4,True,False
133,103;190;203;318,95921.869893,true,17,4,False,True
134,103;180;193;318,95007.278046,true,17,4,True,False
135,103;180;213;318,93816.421714,true,17,4,False,True
136,103;180;203;308,93852.949089,true,17,4,True,False
137,103;180;203;328,93810.133170,true,17,4,True,False
138,93;180;203;318,96282.864333,true,18,4,False,True
139,113;180;203;318,97375.789145,true,18,4,False,False
140,103;170;203;318,94050.070463,true,18,4,False,True
141,103;190;203;318,95921.869893,true,18,4,False,False
142,103;180;193;318,95007.278046,true,18,4,True,False
143,103;180;213;318,93816.421714,true,18,4,True,False
144,103;180;203;308,93852.949089,true,18,4,True,False
145,103;180;203;328,93810.133170,true,18,4,True,False
146,93;180;203;318,96282.864333,true,19,3,False,True
147,113;180;203;318,97375.789145,true,19,3,False,False
148,103;170;203;318,94050.070463,true,19,3,True,False
149,103;190;203;318,95921.869893,true,19,3,False,True
150,103;180;193;318,95007.278046,true,19,3,False,True
151,103;180;213;318,93816.421714,true,19,3,True,False
152,103;180;203;308,93852.949089,true,19,3,False,True
153,103;180;203;328,93810.133170,true,19,3,True,False
154,93;180;203;318,96282.864333,true,20,3,False,True
155,113;180;203;318,97375.789145,true,20,3,False,False
156,103;170;203;318,94050.070463,true,20,3,True,False
157,103;190;203;318,95921.869893,true,20,3,False,True
158,103;180;193;318,95007.278046,true,20,3,False,True
159,103;180;213;318,93816.421714,true,20,3,True,False
160,103;180;203;308,93852.949089,true,20,3,True,False
161,103;180;203;328,93810.133170,true,20,3,False,True
162,93;180;203;318,96282.864333,true,21,3,False,True
163,113;180;203;318,97375.789145,true,21,3,False,False
164,103;170;203;318,94050.070463,true,21,3,True,False
165,103;190;203;318,95921.869893,true,21,3,False,True
166,103;180;193;318,95007.278046,true,21,3,False,True
167,103;180;213;318,93816.421714,true,21,3,False,True
168,103;180;203;308,93852.949089,true,21,3,True,False
169,103;180;203;328,93810.133170,true,21,3,True,False
170,93;180;203;318,96282.864333,true,22,3,False,True
171,113;180;203;318,97375.789145,true,22,3,False,False
172,103;170;203;318,94050.070463,true,22,3,False,True
173,103;190;203;318,95921.869893,true,22,3,False,False
174,103;180;193;318,95007.278046,true,22,3,False,False
175,103;180;213;318,93816.421714,true,22,3,True,False
176,103;180;203;308,93852.949089,true,22,3,True,False
177,103;180;203;328,93810.133170,true,22,3,True,False
178,93;180;203;318,96282.864333,true,23,3,False,True
179,113;180;203;318,97375.789145,true,23,3,False,False
180,103;170;203;318,94050.070463,true,23,3,True,False
181,103;190;203;318,95921.869893,true,23,3,False,True
182,103;180;193;318,95007.278046,true,23,3,False,True
183,103;180;213;318,93816.421714,true,23,3,True,False
184,103;180;203;308,93852.949089,true,23,3,False,True
185,103;180;203;328,93810.133170,true,23,3,True,False
186,93;180;203;318,96282.864333,true,24,3,False,True
187,113;180;203;318,97375.789145,true,24,3,False,False
188,103;170;203;318,94050.070463,true,24,3,True,False
189,103;190;203;318,95921.869893,true,24,3,False,True
190,103;180;193;318,95007.278046,true,24,3,False,True
191,103;180;213;318,93816.421714,true,24,3,True,False
192,103;180;203;308,93852.949089,true,24,3,True,False
193,103;180;203;328,93810.133170,true,24,3,False,True
194,93;180;203;318,96282.864333,true,25,3,False,True
195,113;180;203;318,97375.789145,true,25,3,False,False
196,103;170;203;318,94050.070463,true,25,3,True,False
197,103;190;203;318,95921.869893,true,25,3,False,True
198,103;180;193;318,95007.278046,true,25,3,False,True
199,103;180;213;318,93816.421714,true,25,3,False,True
200,103;180;203;308,93852.949089,true,25,3,True,False
201,103;180;203;328,93810.133170,true,25,3,True,False
202,93;180;203;318,96282.864333,true,26,3,False,True
203,113;180;203;318,97375.789145,true,26,3,False,False
204,103;170;203;318,94050.070463,true,26,3,False,True
205,103;190;203;318,95921.869893,true,26,3,False,False
206,103;180;193;318,95007.278046,true,26,3,False,False
207,103;180;213;318,93816.421714,true,26,3,True,False
208,103;180;203;308,93852.949089,true,26,3,True,False
209,103;180;203;328,93810.133170,true,26,3,True,False
210,93;180;203;318,96282.864333,true,27,3,False,True
211,113;180;203;318,97375.789145,true,27,3,False,False
212,103;170;203;318,94050.070463,true,27,3,True,False
213,103;190;203;318,95921.869893,true,27,3,False,True
214,103;180;193;318,95007.278046,true,27,3,False,True
215,103;180;213;318,93816.421714,true,27,3,True,False
216,103;180;203;308,93852.949089,true,27,3,False,True
217,103;180;203;328,93810.133170,true,27,3,True,False
218,93;180;203;318,96282.864333,true,28,3,False,True
219,113;180;203;318,97375.789145,true,28,3,False,False
220,103;170;203;318,94050.070463,true,28,3,True,False
221,103;190;203;318,95921.869893,true,28,3,False,True
222,103;180;193;318,95007.278046,true,28,3,False,True
223,103;180;213;318,93816.421714,true,28,3,True,False
224,103;180;203;308,93852.949089,true,28,3,True,False
225,103;180;203;328,93810.133170,true,28,3,False,True
226,93;180;203;318,96282.864333,true,29,3,False,True
227,113;180;203;318,97375.789145,true,29,3,False,False
228,103;170;203;318,94050.070463,true,29,3,True,False
229,103;190;203;318,95921.869893,true,29,3,False,True
230,103;180;193;318,95007.278046,true,29,3,False,True
231,103;180;213;318,93816.421714,true,29,3,False,True
232,103;180;203;308,93852.949089,true,29,3,True,False
233,103;180;203;328,93810.133170,true,29,3,True,False
234,93;180;203;318,96282.864333,true,30,3,False,True
235,113;180;203;318,97375.789145,true,30,3,False,False
236,103;170;203;318,94050.070463,true,30,3,False,True
237,103;190;203;318,95921.869893,true,30,3,False,False
238,103;180;193;318,95007.278046,true,30,3,False,False
239,103;180;213;318,93816.421714,true,30,3,True,False
240,103;180;203;308,93852.949089,true,30,3,True,False
241,103;180;203;328,93810.133170,true,30,3,True,False
