eval,angles_deg,objective,cached
1,"114;168;236;359",98287.737872,false
2,"104;168;236;359",95739.830865,false
3,"94;168;236;359",99005.242080,false
4,"114;168;236;359",98287.737872,true
5,"104;158;236;359",96403.953949,false
6,"104;178;236;359",97111.832527,false
7,"104;168;226;359",94756.071811,false
8,"94;168;226;359",97317.207912,false
9,"114;168;226;359",95418.261477,false
10,"104;158;226;359",94879.031154,false
11,"104;178;226;359",95728.142335,false
12,"104;168;216;359",97021.761899,false
13,"104;168;236;359",95739.830865,true
14,"104;168;226;349",95151.991121,false
15,"104;168;226;9",95093.905421,false
16,"94;168;226;359",97317.207912,true
17,"114;168;226;359",95418.261477,true
18,"104;158;226;359",94879.031154,true
19,"104;178;226;359",95728.142335,true
20,"104;168;216;359",97021.761899,true
21,"104;168;236;359",95739.830865,true
22,"104;168;226;349",95151.991121,true
23,"104;168;226;9",95093.905421,true
24,"94;168;226;359",97317.207912,true
25,"114;168;226;359",95418.261477,true
26,"104;158;226;359",94879.031154,true
27,"104;178;226;359",95728.142335,true
28,"104;168;216;359",97021.761899,true
29,"104;168;236;359",95739.830865,true
30,"104;168;226;349",95151.991121,true
31,"104;168;226;9",95093.905421,true
32,"94;168;226;359",97317.207912,true
33,"114;168;226;359",95418.261477,true
34,"104;158;226;359",94879.031154,true
35,"104;178;226;359",95728.142335,true
36,"104;168;216;359",97021.761899,true
37,"104;168;236;359",95739.830865,true
38,"104;168;226;349",95151.991121,true
39,"104;168;226;9",95093.905421,true
40,"94;168;226;359",97317.207912,true
41,"114;168;226;359",95418.261477,true
42,"104;158;226;359",94879.031154,true
43,"104;178;226;359",95728.142335,true
44,"104;168;216;359",97021.761899,true
45,"104;168;236;359",95739.830865,true
46,"104;168;226;349",95151.991121,true
47,"104;168;226;9",95093.905421,true
48,"94;168;226;359",97317.207912,true
49,"114;168;226;359",95418.261477,true
50,"104;158;226;359",94879.031154,true
51,"104;178;226;359",95728.142335,true
52,"104;168;216;359",97021.761899,true
53,"104;168;236;359",95739.830865,true
54,"104;168;226;349",95151.991121,true
55,"104;168;226;9",95093.905421,true
56,"94;168;226;359",97317.207912,true
57,"114;168;226;359",95418.261477,true
58,"104;158;226;359",94879.031154,true
59,"104;178;226;359",95728.142335,true
60,"104;168;216;359",97021.761899,true
61,"104;168;236;359",95739.830865,true
62,"104;168;226;349",95151.991121,true
63,"104;168;226;9",95093.905421,true
64,"94;168;226;359",97317.207912,true
65,"114;168;226;359",95418.261477,true
