eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,27;36;223;249,131979.726849,false,0,,,
2,22;36;223;249,128527.643439,false,1,5,False,True
3,32;36;223;249,134703.210070,false,1,5,False,False
4,27;31;223;249,133781.958549,false,1,5,False,False
5,27;41;223;249,131021.258628,false,1,5,False,False
6,27;36;218;249,135833.749727,false,1,5,False,False
7,27;36;228;249,132461.024701,false,1,5,False,False
8,27;36;223;244,135351.116276,false,1,5,False,False
9,27;36;223;254,126430.193892,false,1,5,False,True
10,22;36;223;254,123520.054211,false,2,5,False,True
11,32;36;223;254,128835.231445,false,2,5,False,False
12,27;31;223;254,128306.350977,false,2,5,False,False
13,27;41;223;254,126583.085674,false,2,5,False,False
14,27;36;218;254,129832.167941,false,2,5,False,False
15,27;36;228;254,126854.291171,false,2,5,False,False
16,27;36;223;249,131979.726849,true,2,5,False,False
17,27;36;223;259,123770.400135,false,2,5,False,False
18,17;36;223;254,119184.733889,false,3,5,False,True
19,27;36;223;254,126430.193892,true,3,5,True,False
20,22;31;223;254,124698.766955,false,3,5,False,False
21,22;41;223;254,123210.031329,false,3,5,False,False
22,22;36;218;254,126555.740353,false,3,5,False,False
23,22;36;228;254,123918.025805,false,3,5,False,False
24,22;36;223;249,128527.643439,true,3,5,False,False
25,22;36;223;259,120927.752946,false,3,5,False,False
26,12;36;223;254,116336.148909,false,4,5,False,True
27,22;36;223;254,123520.054211,true,4,5,True,False
28,17;31;223;254,119746.498540,false,4,5,False,False
29,17;41;223;254,119207.178290,false,4,5,False,False
30,17;36;218;254,121602.369538,false,4,5,False,False
31,17;36;228;254,119749.027282,false,4,5,False,False
32,17;36;223;249,123997.880273,false,4,5,False,False
33,17;36;223;259,117240.727457,false,4,5,False,False
34,7;36;223;254,112866.191599,false,5,5,False,True
35,17;36;223;254,119184.733889,true,5,5,True,False
36,12;31;223;254,116376.822606,false,5,5,False,False
37,12;41;223;254,116450.295076,false,5,5,False,False
38,12;36;218;254,118354.928882,false,5,5,False,False
39,12;36;228;254,117147.738931,false,5,5,False,False
40,12;36;223;249,120801.508736,false,5,5,False,False
41,12;36;223;259,114658.679034,false,5,5,False,False
42,2;36;223;254,109375.313647,false,6,5,False,True
43,12;36;223;254,116336.148909,true,6,5,True,False
44,7;31;223;254,112753.798730,false,6,5,False,False
45,7;41;223;254,113667.652295,false,6,5,False,False
46,7;36;218;254,114774.800162,false,6,5,False,False
47,7;36;228;254,114049.180727,false,6,5,False,False
48,7;36;223;249,117089.637211,false,6,5,False,False
49,7;36;223;259,111915.366112,false,6,5,False,False
50,357;36;223;254,106313.970593,false,7,5,False,True
51,7;36;223;254,112866.191599,true,7,5,True,False
52,2;31;223;254,109111.812918,false,7,5,False,False
53,2;41;223;254,110059.401988,false,7,5,False,False
54,2;36;218;254,110637.185048,false,7,5,False,False
55,2;36;228;254,110378.906491,false,7,5,False,False
56,2;36;223;249,112763.376583,false,7,5,False,False
57,2;36;223;259,108728.083619,false,7,5,False,False
58,352;36;223;254,104847.438405,false,8,5,False,True
59,2;36;223;254,109375.313647,true,8,5,True,False
60,357;31;223;254,105840.509608,false,8,5,False,False
61,357;41;223;254,107354.019943,false,8,5,False,False
62,357;36;218;254,107627.184196,false,8,5,False,False
63,357;36;228;254,107479.327344,false,8,5,False,False
64,357;36;223;249,109273.180405,false,8,5,False,False
65,357;36;223;259,106085.749865,false,8,5,False,False
66,347;36;223;254,103455.545527,false,9,5,False,True
67,357;36;223;254,106313.970593,true,9,5,True,False
68,352;31;223;254,104462.161571,false,9,5,False,False
69,352;41;223;254,105633.215555,false,9,5,False,False
70,352;36;218;254,106506.964197,false,9,5,False,False
71,352;36;228;254,106219.689773,false,9,5,False,False
72,352;36;223;249,107636.677404,false,9,5,False,False
73,352;36;223;259,105258.686516,false,9,5,False,False
74,342;36;223;254,101621.589382,false,10,5,False,True
75,352;36;223;254,104847.438405,true,10,5,True,False
76,347;31;223;254,103053.823027,false,10,5,False,False
