eval,angles_deg,objective,cached,ptv_PTVHD_u2,ptv_PTVLD_u2,oar_BLADDER_v2,oar_RECTUM_v2
1,"15;145;235;250",101486.014309,false,6206.795446,27158.386970,77982.597016,58259.066770
2,"15;145;235;245",102258.538118,false,6460.713750,27277.193477,77765.957065,59275.304717
3,"15;145;235;255",99098.346919,false,6190.813646,26404.652737,78354.606355,54651.154715
4,"15;145;230;250",100245.387821,false,5998.134219,26971.718189,78280.798959,56270.271868
5,"15;145;240;250",102159.141480,false,6534.103836,27125.598136,78304.985244,58693.893771
6,"15;140;235;250",97788.035255,false,6294.831246,25689.774330,77490.415563,54116.443796
7,"15;150;235;250",101060.535231,false,6395.651321,26607.696012,78403.003269,57711.372528
8,"10;145;235;250",101889.132601,false,6301.655757,27260.977554,78049.518785,58603.479795
9,"20;145;235;250",101808.084188,false,6274.433693,26984.666542,79266.911032,57831.056874
10,"10;140;235;250",98109.416862,false,6393.176036,25789.016290,77462.245614,54392.203457
11,"20;140;235;250",98104.047970,false,6322.154295,25576.880022,78655.558762,53754.468545
12,"15;140;235;245",98632.938236,false,6585.754954,25741.316501,77292.260931,55319.472631
13,"15;140;235;255",95735.288537,false,6249.444959,24922.107686,77793.645078,51333.826706
14,"15;140;230;250",96715.256038,false,6115.964781,25521.539651,77721.347974,52434.155238
15,"15;140;240;250",98245.726598,false,6479.517742,25615.125290,77682.657685,54619.509447
16,"15;135;235;250",102339.767882,false,6536.462021,27138.895627,78323.550768,59005.269699
17,"15;145;235;250",101486.014309,true,6206.795446,27158.386970,77982.597016,58259.066770
18,"15;140;230;255",94594.752329,false,6028.359714,24701.622570,77709.368503,50020.171586
19,"15;140;240;255",96328.362242,false,6476.911462,24961.731913,77892.357914,51887.079822
20,"15;140;235;250",97788.035255,true,6294.831246,25689.774330,77490.415563,54116.443796
21,"15;140;235;260",96349.948348,false,6034.126140,25320.441818,76243.015175,53747.745605
22,"10;140;235;255",95982.585192,false,6375.575672,24968.769136,77742.218207,51534.262562
23,"20;140;235;255",96066.449618,false,6309.769919,24789.770401,78955.688965,50978.129632
24,"15;135;235;255",99804.868606,false,6550.110012,26139.736067,78137.897566,56092.147489
25,"15;145;235;255",99098.346919,true,6190.813646,26404.652737,78354.606355,54651.154715
26,"15;140;230;250",96715.256038,true,6115.964781,25521.539651,77721.347974,52434.155238
27,"15;140;230;260",95569.018554,false,5954.292577,25025.598693,76558.600177,52619.654391
28,"10;140;230;255",94846.221557,false,6134.261210,24772.210955,77652.768089,50226.730696
29,"20;140;230;255",95108.791359,false,6118.493003,24531.041108,79177.239245,49741.275251
30,"15;140;225;255",92523.042279,false,5816.061504,23957.201879,79778.213156,45721.344637
31,"15;140;235;255",95735.288537,true,6249.444959,24922.107686,77793.645078,51333.826706
32,"15;135;230;255",98574.057867,false,6335.654883,25976.796427,78020.644201,54502.568913
33,"15;145;230;255",97961.462436,false,6074.577647,26117.327445,78502.643569,53036.471118
34,"15;140;220;255",94493.778934,false,5853.070125,24749.775167,78544.184461,49237.682824
35,"15;140;230;255",94594.752329,true,6028.359714,24701.622570,77709.368503,50020.171586
36,"15;140;225;250",94204.310691,false,5841.667571,24787.939100,79651.727823,47497.680217
37,"15;140;225;260",93587.593361,false,5850.287053,24247.344400,78922.669565,48057.254251
38,"15;135;225;255",96066.872834,false,6238.945485,25195.181341,80451.838680,48813.653336
39,"15;145;225;255",95398.807575,false,5857.418949,25198.542742,80541.608329,48144.083438
40,"10;140;225;255",92816.205017,false,5908.022275,23994.543906,79815.501233,46011.776440
41,"20;140;225;255",93026.057338,false,5932.231491,23769.183314,81112.664793,45536.620272
