eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,5;100;115;355,100695.594187,false,0,,,
2,15;100;115;355,99582.626785,false,1,5,False,True
3,5;90;115;355,102289.335021,false,1,5,False,False
4,5;110;115;355,103134.573210,false,1,5,False,False
5,5;100;105;355,101364.239474,false,1,5,False,False
6,5;100;125;355,99552.357865,false,1,5,False,True
7,15;100;125;355,98774.138961,false,2,5,False,True
8,5;90;125;355,101470.667945,false,2,5,False,False
9,5;110;125;355,101667.038803,false,2,5,False,False
10,5;100;115;355,100695.594187,true,2,5,False,False
11,5;100;135;355,98824.587025,false,2,5,False,False
12,5;100;125;345,99096.131184,false,2,5,False,False
13,5;100;125;355,99552.357865,true,2,5,True,False
14,25;100;125;355,98121.440972,false,2,5,False,True
15,15;100;125;355,98774.138961,true,3,5,False,True
16,35;100;125;355,98271.669712,false,3,5,False,True
17,25;90;125;355,100485.763047,false,4,5,False,True
18,25;110;125;355,99616.187553,false,4,5,False,True
19,25;100;115;355,99478.609518,false,5,5,False,True
20,25;100;135;355,97407.564181,false,5,5,False,True
21,15;100;135;355,97876.642178,false,6,5,False,True
22,35;100;135;355,97204.112601,false,6,5,False,True
23,25;100;135;355,97407.564181,true,7,5,True,True
24,45;100;135;355,97076.696895,false,7,5,False,True
25,35;100;135;355,97204.112601,true,8,5,True,True
26,55;100;135;355,96646.259527,false,8,5,False,True
27,45;100;135;355,97076.696895,true,9,5,True,True
28,65;100;135;355,97101.866333,false,9,5,False,False
29,55;90;135;355,98918.407677,false,9,5,False,False
30,55;110;135;355,98664.094572,false,9,5,False,False
31,55;100;125;355,97826.674003,false,9,5,False,False
32,55;100;145;355,96545.120698,false,9,5,False,True
33,45;100;145;355,96604.638178,false,10,5,False,True
34,65;100;145;355,96824.874115,false,10,5,False,False
35,55;90;145;355,98946.280685,false,10,5,False,False
36,55;110;145;355,97933.711520,false,10,5,False,False
37,55;100;135;355,96646.259527,true,10,5,True,False
38,55;100;155;355,98662.864549,false,10,5,False,False
39,55;100;145;345,97644.027845,false,10,5,False,False
40,55;100;145;5,96824.292473,false,10,5,False,False
41,45;100;145;355,96604.638178,true,11,4,True,True
42,65;100;145;355,96824.874115,true,11,4,False,False
43,55;90;145;355,98946.280685,true,11,4,False,False
44,55;110;145;355,97933.711520,true,11,4,False,False
45,55;100;135;355,96646.259527,true,11,4,True,False
46,55;100;155;355,98662.864549,true,11,4,False,False
47,55;100;145;345,97644.027845,true,11,4,False,False
48,55;100;145;5,96824.292473,true,11,4,False,False
49,45;100;145;355,96604.638178,true,12,5,True,True
50,65;100;145;355,96824.874115,true,12,5,False,False
51,55;90;145;355,98946.280685,true,12,5,False,False
52,55;110;145;355,97933.711520,true,12,5,False,False
53,55;100;135;355,96646.259527,true,12,5,True,False
54,55;100;155;355,98662.864549,true,12,5,False,False
55,55;100;145;345,97644.027845,true,12,5,False,False
56,55;100;145;5,96824.292473,true,12,5,False,False
57,45;100;145;355,96604.638178,true,13,6,True,True
58,65;100;145;355,96824.874115,true,13,6,False,False
59,55;90;145;355,98946.280685,true,13,6,False,False
60,55;110;145;355,97933.711520,true,13,6,False,False
61,55;100;135;355,96646.259527,true,13,6,True,False
62,55;100;155;355,98662.864549,true,13,6,False,False
63,55;100;145;345,97644.027845,true,13,6,False,False
64,55;100;145;5,96824.292473,true,13,6,False,False
65,45;100;145;355,96604.638178,true,14,7,True,True
66,65;100;145;355,96824.874115,true,14,7,False,False
67,55;90;145;355,98946.280685,true,14,7,False,False
68,55;110;145;355,97933.711520,true,14,7,False,False
69,55;100;135;355,96646.259527,true,14,7,True,False
70,55;100;155;355,98662.864549,true,14,7,False,False
71,55;100;145;345,97644.027845,true,14,7,False,False
72,55;100;145;5,96824.292473,true,14,7,False,False
73,45;100;145;355,96604.638178,true,15,8,True,True
74,65;100;145;355,96824.874115,true,15,8,False,False
75,55;90;145;355,98946.280685,true,15,8,False,False
