improvement,eval,angles_deg,objective
0,1,20;142;150;173,97489.886601
1,2,15;142;150;173,97302.197916
2,8,20;142;150;168,96678.629629
3,9,20;142;150;178,95446.518812
4,12,15;142;150;178,95405.601514
5,13,25;142;150;178,95334.269414
6,26,25;134;141;172,94679.694819
7,27,25;129;141;172,94547.817545
8,31,25;134;141;167,93973.317602
9,32,25;134;141;177,93812.278241
10,37,20;134;141;177,93754.199528
11,38,30;134;141;177,93518.913161
12,44,35;134;141;177,93238.314545
13,52,40;134;141;177,93103.297116
