eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,230;250;330;355,100508.093893,false,0,,,
2,220;250;330;355,99763.301388,false,1,5,False,True
3,240;250;330;355,103121.667213,false,1,5,False,False
4,230;240;330;355,101608.196181,false,1,5,False,False
5,230;260;330;355,100279.590616,false,1,5,False,False
6,230;250;320;355,100463.083999,false,1,5,False,False
7,230;250;340;355,103181.508217,false,1,5,False,False
8,230;250;330;345,101793.527877,false,1,5,False,False
9,230;250;330;5,100693.039144,false,1,5,False,False
10,210;250;330;355,101174.277815,false,2,5,False,True
11,230;250;330;355,100508.093893,true,2,5,False,True
12,220;240;330;355,100138.724437,false,2,5,False,True
13,220;260;330;355,99785.824631,false,2,5,False,True
14,220;250;320;355,99640.315582,false,2,5,False,True
15,220;250;340;355,102575.689488,false,2,5,False,False
16,220;250;330;345,101005.403603,false,2,5,False,False
17,220;250;330;5,99906.394264,false,2,5,False,False
18,210;250;320;355,100515.641115,false,3,5,False,True
19,230;250;320;355,100463.083999,true,3,5,False,True
20,220;240;320;355,100269.763063,false,3,5,False,True
21,220;260;320;355,99624.092856,false,3,5,False,True
22,220;250;310;355,98260.520882,false,3,5,False,True
23,220;250;330;355,99763.301388,true,3,5,True,False
24,220;250;320;345,100566.236311,false,3,5,False,False
25,220;250;320;5,99935.271116,false,3,5,False,False
26,210;250;310;355,99417.521195,false,4,5,False,True
27,230;250;310;355,99545.858022,false,4,5,False,False
28,220;240;310;355,99604.734163,false,4,5,False,False
29,220;260;310;355,99172.345836,false,4,5,False,True
30,220;250;300;355,100491.735400,false,4,5,False,False
31,220;250;320;355,99640.315582,true,4,5,True,False
32,220;250;310;345,98680.254045,false,4,5,False,True
33,220;250;310;5,99409.099563,false,4,5,False,False
34,210;250;310;355,99417.521195,true,5,5,False,True
35,230;250;310;355,99545.858022,true,5,5,False,False
36,220;240;310;355,99604.734163,true,5,5,False,False
37,220;260;310;355,99172.345836,true,5,5,False,True
38,220;250;300;355,100491.735400,true,5,5,False,False
39,220;250;320;355,99640.315582,true,5,5,True,False
40,220;250;310;345,98680.254045,true,5,5,True,False
41,220;250;310;5,99409.099563,true,5,5,False,False
42,210;250;310;355,99417.521195,true,6,5,False,True
43,230;250;310;355,99545.858022,true,6,5,False,False
44,220;240;310;355,99604.734163,true,6,5,False,False
45,220;260;310;355,99172.345836,true,6,5,True,False
46,220;250;300;355,100491.735400,true,6,5,False,False
47,220;250;320;355,99640.315582,true,6,5,True,False
48,220;250;310;345,98680.254045,true,6,5,True,False
49,220;250;310;5,99409.099563,true,6,5,False,True
50,210;250;310;355,99417.521195,true,7,5,False,True
51,230;250;310;355,99545.858022,true,7,5,False,False
52,220;240;310;355,99604.734163,true,7,5,False,False
53,220;260;310;355,99172.345836,true,7,5,True,False
54,220;250;300;355,100491.735400,true,7,5,False,False
55,220;250;320;355,99640.315582,true,7,5,True,False
56,220;250;310;345,98680.254045,true,7,5,True,False
