improvement,eval,angles_deg,objective
0,1,40;90;115;245,104046.261397
1,4,40;80;115;245,103620.272221
2,5,30;80;115;245,103522.649569
3,6,20;80;115;245,103367.703690
4,7,10;80;115;245,102876.940667
5,8,0;80;115;245,100308.406729
6,9,350;80;115;245,100232.341442
7,10,340;80;115;245,100168.430384
8,11,330;80;115;245,98982.115258
9,16,330;80;105;245,96147.749270
10,23,330;80;105;235,95699.476565
11,24,320;80;105;235,95612.395145
12,25,310;80;105;235,95582.532091
13,32,310;80;105;225,93792.067555
14,34,320;80;105;225,93532.710002
15,111,321;106;142;225,92150.096065
16,112,311;106;142;225,91140.058861
17,128,314;103;142;210,91079.751964
18,136,314;103;142;220,90832.416962
19,154,319;103;141;231,89665.824602
20,155,309;103;141;231,88982.516847
21,162,309;103;141;221,88736.539031
