eval,angles_deg,objective,cached,ptv_PTVHD_u2,ptv_PTVLD_u2,oar_BLADDER_v2,oar_RECTUM_v2
1,"35;115;165;285",178697.215209,false,12226.837334,46255.795315,139307.003308,101122.161812
2,"25;115;165;285",178817.223878,false,12347.549117,46542.132844,138629.491930,101225.591904
3,"45;115;165;285",178664.553187,false,12218.054073,46179.709951,139295.172338,101238.405989
4,"35;115;165;285",178697.215209,true,12226.837334,46255.795315,139307.003308,101122.161812
5,"55;115;165;285",178491.683531,false,12251.377545,46091.847653,139477.055905,100819.860761
6,"45;115;165;285",178664.553187,true,12218.054073,46179.709951,139295.172338,101238.405989
7,"65;115;165;285",178761.413943,false,12322.721860,46263.126327,139767.489156,100583.642357
8,"55;105;165;285",174415.806295,false,11704.210205,45672.975871,140739.821203,93337.419236
9,"45;105;165;285",174730.179027,false,11898.791444,45633.171622,140751.252784,93645.179136
10,"65;105;165;285",175008.627438,false,11724.777510,46066.486407,141136.539645,93298.187398
11,"55;95;165;285",176740.393772,false,11405.051630,46257.382558,141450.355515,96705.563652
12,"55;115;165;285",178491.683531,true,12251.377545,46091.847653,139477.055905,100819.860761
13,"55;105;155;285",173584.112746,false,12059.921473,44483.953169,138411.596829,95668.879378
14,"45;105;155;285",173574.322958,false,12116.504889,44480.266409,138030.261572,95924.841748
15,"35;105;155;285",173838.714003,false,11919.303091,44644.358019,138491.281338,96058.824449
16,"55;105;155;285",173584.112746,true,12059.921473,44483.953169,138411.596829,95668.879378
17,"45;95;155;285",175829.565668,false,11657.899429,45001.979078,139060.809015,99278.565308
18,"45;115;155;285",178574.307930,false,12687.417338,45446.728046,137530.449377,103349.875714
19,"45;105;145;285",171017.122711,false,11928.652782,43281.153801,136737.706894,94876.925362
20,"35;105;145;285",171148.281597,false,11729.885062,43479.539689,136826.883829,95050.829861
21,"55;105;145;285",171312.854361,false,11920.223146,43235.746156,137339.960459,94973.809658
22,"45;95;145;285",173135.822776,false,11796.685048,43317.415622,137653.278130,98390.166082
23,"45;115;145;285",175115.027796,false,12395.884145,43344.660640,136485.272778,102263.693244
24,"45;105;135;285",171103.469611,false,12281.511301,42801.844172,136728.328878,95311.899399
25,"45;105;155;285",173574.322958,true,12116.504889,44480.266409,138030.261572,95924.841748
26,"45;105;145;275",169563.982696,false,11612.321356,42608.464068,138665.376987,92021.017557
27,"35;105;145;275",169717.180159,false,11586.357877,42747.163291,138674.536108,92092.781872
28,"55;105;145;275",169646.226480,false,11590.888047,42514.956871,139157.726556,91923.036566
29,"45;95;145;275",172659.262694,false,11577.186324,43290.375194,139718.271958,95865.130393
30,"45;115;145;275",171738.394293,false,12017.293991,42353.577912,138509.567955,96225.476824
31,"45;105;135;275",169680.767975,false,11898.095211,42183.624093,138143.793629,93054.303714
32,"45;105;155;275",172487.106883,false,11651.692008,43922.042181,139932.076342,93894.669044
33,"45;105;145;265",171026.682393,false,11511.260267,43777.853557,139385.653231,92089.483907
34,"45;105;145;285",171017.122711,true,11928.652782,43281.153801,136737.706894,94876.925362
