eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,55;130;145;200,100191.694170,false,0,,,
2,50;130;145;200,100187.394874,false,1,5,False,True
3,60;130;145;200,100261.682245,false,1,5,False,False
4,55;125;145;200,100131.377716,false,1,5,False,True
5,50;125;145;200,100137.200136,false,2,5,False,True
6,60;125;145;200,100156.497682,false,2,5,False,False
7,55;120;145;200,100547.753908,false,2,5,False,False
8,55;130;145;200,100191.694170,true,2,5,False,False
9,55;125;140;200,96114.128397,false,2,5,False,True
10,50;125;140;200,96283.202505,false,3,5,False,True
11,60;125;140;200,96082.916705,false,3,5,False,True
12,55;125;140;200,96114.128397,true,4,5,True,True
13,65;125;140;200,96260.062123,false,4,5,False,False
14,60;120;140;200,96531.772666,false,4,5,False,False
15,60;130;140;200,96079.646961,false,4,5,False,True
16,55;130;140;200,96171.297045,false,5,5,False,True
17,65;130;140;200,96233.861837,false,5,5,False,False
18,60;125;140;200,96082.916705,true,5,5,True,False
19,55;130;140;200,96171.297045,true,5,5,False,False
20,65;130;140;200,96233.861837,true,5,5,False,False
21,60;125;140;200,96082.916705,true,5,5,True,False
22,55;130;140;200,96171.297045,true,5,5,False,False
23,65;130;140;200,96233.861837,true,5,5,False,False
24,60;125;140;200,96082.916705,true,6,5,True,True
25,55;130;140;200,96171.297045,true,6,5,True,False
26,65;130;140;200,96233.861837,true,6,5,False,False
27,60;125;140;200,96082.916705,true,6,5,True,False
28,55;130;140;200,96171.297045,true,6,5,True,False
29,65;130;140;200,96233.861837,true,6,5,False,False
30,60;125;140;200,96082.916705,true,6,5,True,False
31,55;130;140;200,96171.297045,true,6,5,True,False
32,65;130;140;200,96233.861837,true,7,6,False,True
33,60;125;140;200,96082.916705,true,7,6,True,False
34,55;130;140;200,96171.297045,true,7,6,True,False
35,65;130;140;200,96233.861837,true,7,6,False,False
36,60;125;140;200,96082.916705,true,7,6,True,False
37,55;130;140;200,96171.297045,true,7,6,True,False
38,65;130;140;200,96233.861837,true,7,6,False,False
39,60;125;140;200,96082.916705,true,7,6,True,False
40,55;130;140;200,96171.297045,true,8,6,True,True
41,65;130;140;200,96233.861837,true,8,6,True,False
42,60;125;140;200,96082.916705,true,8,6,True,False
43,55;130;140;200,96171.297045,true,8,6,True,False
44,65;130;140;200,96233.861837,true,8,6,True,False
45,60;125;140;200,96082.916705,true,8,6,True,False
46,55;130;140;200,96171.297045,true,8,6,True,False
47,65;130;140;200,96233.861837,true,8,6,True,False
48,60;125;140;200,96082.916705,true,9,7,True,True
49,55;130;140;200,96171.297045,true,9,7,True,False
50,65;130;140;200,96233.861837,true,9,7,True,False
51,60;125;140;200,96082.916705,true,9,7,True,False
52,55;130;140;200,96171.297045,true,9,7,True,False
53,65;130;140;200,96233.861837,true,9,7,True,False
54,60;125;140;200,96082.916705,true,9,7,True,False
55,55;130;140;200,96171.297045,true,9,7,True,False
56,65;130;140;200,96233.861837,true,10,8,True,True
57,60;125;140;200,96082.916705,true,10,8,True,False
58,55;130;140;200,96171.297045,true,10,8,True,False
59,65;130;140;200,96233.861837,true,10,8,True,False
60,60;125;140;200,96082.916705,true,10,8,True,False
61,55;130;140;200,96171.297045,true,10,8,True,False
62,65;130;140;200,96233.861837,true,10,8,True,False
63,60;125;140;200,96082.916705,true,10,8,True,False
64,55;130;140;200,96171.297045,true,11,8,True,True
65,65;130;140;200,96233.861837,true,11,8,True,False
66,60;125;140;200,96082.916705,true,11,8,True,False
67,55;130;140;200,96171.297045,true,11,8,True,False
68,65;130;140;200,96233.861837,true,11,8,True,False
69,60;125;140;200,96082.916705,true,11,8,True,False
70,55;130;140;200,96171.297045,true,11,8,True,False
71,65;130;140;200,96233.861837,true,11,8,True,False
72,60;125;140;200,96082.916705,true,12,8,True,True
73,55;130;140;200,96171.297045,true,12,8,True,False
74,65;130;140;200,96233.861837,true,12,8,True,False
75,60;125;140;200,96082.916705,true,12,8,True,False
76,55;130;140;200,96171.297045,true,12,8,True,False
77,65;130;140;200,96233.861837,true,12,8,True,False
78,60;125;140;200,96082.916705,true,12,8,True,False
79,55;130;140;200,96171.297045,true,12,8,True,False
80,65;130;140;200,96233.861837,true,13,8,True,True
81,60;125;140;200,96082.916705,true,13,8,True,False
82,55;130;140;200,96171.297045,true,13,8,True,False
83,65;130;140;200,96233.861837,true,13,8,True,False
84,60;125;140;200,96082.916705,true,13,8,True,False
85,55;130;140;200,96171.297045,true,13,8,True,False
86,65;130;140;200,96233.861837,true,13,8,True,False
87,60;125;140;200,96082.916705,true,13,8,True,False
88,55;130;140;200,96171.297045,true,14,8,True,True
89,65;130;140;200,96233.861837,true,14,8,True,False
90,60;125;140;200,96082.916705,true,14,8,True,False
91,55;130;140;200,96171.297045,true,14,8,True,False
92,65;130;140;200,96233.861837,true,14,8,True,False
93,60;125;140;200,96082.916705,true,14,8,True,False
