eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,75;139;280;352,99710.751275,false,0,,,
2,70;139;280;352,99180.915912,false,1,5,False,True
3,80;139;280;352,98480.434389,false,1,5,False,True
4,75;134;280;352,98621.103510,false,1,5,False,False
5,75;144;280;352,98033.453257,false,1,5,False,True
6,75;139;275;352,99323.310449,false,1,5,False,False
7,75;139;285;352,101009.678625,false,1,5,False,False
8,75;139;280;347,100147.378324,false,1,5,False,False
9,75;139;280;357,98347.900990,false,1,5,False,False
10,70;144;280;352,97555.105153,false,2,5,False,True
11,80;144;280;352,96717.510816,false,2,5,False,True
12,75;139;280;352,99710.751275,true,2,5,False,False
13,75;149;280;352,100008.504772,false,2,5,False,False
14,75;144;275;352,97457.102564,false,2,5,False,False
15,75;144;285;352,99569.676364,false,2,5,False,False
16,75;144;280;347,98767.030832,false,2,5,False,False
17,75;144;280;357,96629.773343,false,2,5,False,True
18,70;144;280;357,96340.361377,false,3,5,False,True
19,80;144;280;357,95115.452060,false,3,5,False,True
20,75;139;280;357,98347.900990,true,3,5,False,False
21,75;149;280;357,98602.161411,false,3,5,False,False
22,75;144;275;357,95859.524351,false,3,5,False,False
23,75;144;285;357,98099.646584,false,3,5,False,False
24,75;144;280;352,98033.453257,true,3,5,True,False
25,75;144;280;2,97178.917756,false,3,5,False,False
26,75;144;280;357,96629.773343,true,4,5,True,True
27,85;144;280;357,97016.484882,false,4,5,False,False
28,80;139;280;357,96996.693265,false,4,5,False,False
29,80;149;280;357,97143.976101,false,4,5,False,False
30,80;144;275;357,94887.510050,false,4,5,False,True
31,80;144;285;357,96463.956534,false,4,5,False,False
32,80;144;280;352,96717.510816,true,4,5,False,False
33,80;144;280;2,95612.727136,false,4,5,False,False
34,75;144;275;357,95859.524351,true,5,5,False,True
35,85;144;275;357,96971.330953,false,5,5,False,False
36,80;139;275;357,97047.067624,false,5,5,False,False
37,80;149;275;357,96737.863686,false,5,5,False,False
38,80;144;270;357,95012.237810,false,5,5,False,True
39,80;144;280;357,95115.452060,true,5,5,True,False
40,80;144;275;352,96583.222706,false,5,5,False,False
41,80;144;275;2,95271.838545,false,5,5,False,False
42,75;144;275;357,95859.524351,true,6,5,False,True
43,85;144;275;357,96971.330953,true,6,5,False,False
44,80;139;275;357,97047.067624,true,6,5,False,False
45,80;149;275;357,96737.863686,true,6,5,False,False
46,80;144;270;357,95012.237810,true,6,5,True,False
47,80;144;280;357,95115.452060,true,6,5,True,False
48,80;144;275;352,96583.222706,true,6,5,False,False
49,80;144;275;2,95271.838545,true,6,5,False,True
50,75;144;275;357,95859.524351,true,7,5,False,True
51,85;144;275;357,96971.330953,true,7,5,False,False
52,80;139;275;357,97047.067624,true,7,5,False,False
53,80;149;275;357,96737.863686,true,7,5,False,False
54,80;144;270;357,95012.237810,true,7,5,True,False
55,80;144;280;357,95115.452060,true,7,5,True,False
56,80;144;275;352,96583.222706,true,7,5,False,False
57,80;144;275;2,95271.838545,true,7,5,True,False
58,75;144;275;357,95859.524351,true,8,5,True,True
59,85;144;275;357,96971.330953,true,8,5,False,False
60,80;139;275;357,97047.067624,true,8,5,False,False
61,80;149;275;357,96737.863686,true,8,5,False,False
62,80;144;270;357,95012.237810,true,8,5,True,False
63,80;144;280;357,95115.452060,true,8,5,True,False
64,80;144;275;352,96583.222706,true,8,5,False,False
65,80;144;275;2,95271.838545,true,8,5,True,False
66,75;144;275;357,95859.524351,true,9,6,True,True
67,85;144;275;357,96971.330953,true,9,6,False,False
68,80;139;275;357,97047.067624,true,9,6,False,False
69,80;149;275;357,96737.863686,true,9,6,False,False
70,80;144;270;357,95012.237810,true,9,6,True,False
71,80;144;280;357,95115.452060,true,9,6,True,False
72,80;144;275;352,96583.222706,true,9,6,False,False
73,80;144;275;2,95271.838545,true,9,6,True,False
74,75;144;275;357,95859.524351,true,10,7,True,True
75,85;144;275;357,96971.330953,true,10,7,False,False
76,80;139;275;357,97047.067624,true,10,7,False,False
77,80;149;275;357,96737.863686,true,10,7,False,False
78,80;144;270;357,95012.237810,true,10,7,True,False
79,80;144;280;357,95115.452060,true,10,7,True,False
