improvement,eval,angles_deg,objective
0,1,32;69;267;274,112558.309268
1,3,37;69;267;274,112221.845449
2,7,32;69;272;274,110671.128155
3,9,32;69;267;279,108449.266616
4,11,32;69;267;284,107372.355593
5,17,32;69;272;279,106084.769148
6,21,32;69;272;284,104583.738864
7,27,32;69;272;289,102671.815080
8,35,32;69;272;294,100924.401109
9,43,32;69;272;299,99497.514900
10,51,32;69;272;304,98121.308250
11,59,32;69;272;309,96742.258799
12,67,32;69;272;314,96495.864144
13,75,32;69;272;319,96105.425860
14,83,32;69;272;324,95875.634228
15,85,37;69;272;319,95858.378617
16,91,42;69;272;319,95790.477195
17,97,37;69;272;324,95660.409198
18,194,42;78;270;317,95633.237448
