eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,113;162;167;271,99043.230967,false,0,,,
2,103;162;167;271,99483.814614,false,1,5,False,True
3,123;162;167;271,97973.742791,false,1,5,False,True
4,113;162;167;271,99043.230967,true,2,5,False,True
5,133;162;167;271,98737.354600,false,2,5,False,True
6,123;152;167;271,96879.579793,false,3,5,False,True
7,113;152;167;271,97180.757617,false,3,5,False,False
8,133;152;167;271,97395.536216,false,3,5,False,False
9,123;142;167;271,93557.504993,false,3,5,False,True
10,113;142;167;271,93834.574275,false,4,5,False,True
11,133;142;167;271,93721.458913,false,4,5,False,True
12,123;132;167;271,95688.121512,false,5,5,False,True
13,123;152;167;271,96879.579793,true,5,5,False,False
14,123;142;157;271,95836.833443,false,5,5,False,False
15,123;142;177;271,93176.104363,false,5,5,False,True
16,113;142;177;271,93171.597666,false,6,5,False,True
17,133;142;177;271,93372.978234,false,6,5,False,False
18,123;132;177;271,96214.968407,false,6,5,False,False
19,123;152;177;271,95363.805821,false,6,5,False,False
20,123;142;167;271,93557.504993,true,6,5,True,False
21,123;142;187;271,93903.502285,false,6,5,False,False
22,123;142;177;261,97110.783057,false,6,5,False,False
23,123;142;177;281,96225.266203,false,6,5,False,False
24,103;142;177;271,91922.650831,false,7,5,False,True
25,123;142;177;271,93176.104363,true,7,5,True,False
26,113;132;177;271,96024.778049,false,7,5,False,False
27,113;152;177;271,95342.394949,false,7,5,False,False
28,113;142;167;271,93834.574275,true,7,5,False,False
29,113;142;187;271,93807.626517,false,7,5,False,False
30,113;142;177;261,96649.222552,false,7,5,False,False
31,113;142;177;281,95391.482198,false,7,5,False,False
32,93;142;177;271,94113.127434,false,8,5,False,True
33,113;142;177;271,93171.597666,true,8,5,True,False
34,93;142;177;271,94113.127434,true,8,5,False,False
35,113;142;177;271,93171.597666,true,8,5,True,False
36,93;142;177;271,94113.127434,true,8,5,False,False
37,113;142;177;271,93171.597666,true,8,5,True,False
38,93;142;177;271,94113.127434,true,8,5,False,False
39,113;142;177;271,93171.597666,true,8,5,True,False
40,93;142;177;271,94113.127434,true,9,5,True,True
41,113;142;177;271,93171.597666,true,9,5,True,False
42,93;142;177;271,94113.127434,true,9,5,True,False
43,113;142;177;271,93171.597666,true,9,5,True,False
44,93;142;177;271,94113.127434,true,9,5,True,False
45,113;142;177;271,93171.597666,true,9,5,True,False
46,93;142;177;271,94113.127434,true,9,5,True,False
47,113;142;177;271,93171.597666,true,9,5,True,False
48,93;142;177;271,94113.127434,true,10,6,True,True
49,113;142;177;271,93171.597666,true,10,6,True,False
50,93;142;177;271,94113.127434,true,10,6,True,False
51,113;142;177;271,93171.597666,true,10,6,True,False
52,93;142;177;271,94113.127434,true,10,6,True,False
53,113;142;177;271,93171.597666,true,10,6,True,False
54,93;142;177;271,94113.127434,true,10,6,True,False
55,113;142;177;271,93171.597666,true,10,6,True,False
56,93;142;177;271,94113.127434,true,11,7,True,True
57,113;142;177;271,93171.597666,true,11,7,True,False
58,93;142;177;271,94113.127434,true,11,7,True,False
59,113;142;177;271,93171.597666,true,11,7,True,False
60,93;142;177;271,94113.127434,true,11,7,True,False
61,113;142;177;271,93171.597666,true,11,7,True,False
62,93;142;177;271,94113.127434,true,11,7,True,False
63,113;142;177;271,93171.597666,true,11,7,True,False
64,93;142;177;271,94113.127434,true,12,8,True,True
65,113;142;177;271,93171.597666,true,12,8,True,False
66,93;142;177;271,94113.127434,true,12,8,True,False
67,113;142;177;271,93171.597666,true,12,8,True,False
68,93;142;177;271,94113.127434,true,12,8,True,False
69,113;142;177;271,93171.597666,true,12,8,True,False
70,93;142;177;271,94113.127434,true,12,8,True,False
71,113;142;177;271,93171.597666,true,12,8,True,False
72,93;142;177;271,94113.127434,true,13,8,True,True
73,113;142;177;271,93171.597666,true,13,8,True,False
74,93;142;177;271,94113.127434,true,13,8,True,False
75,113;142;177;271,93171.597666,true,13,8,True,False
76,93;142;177;271,94113.127434,true,13,8,True,False
77,113;142;177;271,93171.597666,true,13,8,True,False
78,93;142;177;271,94113.127434,true,13,8,True,False
79,113;142;177;271,93171.597666,true,13,8,True,False
