eval,angles_deg,objective,cached
1,"60;70;245;265",121994.917896,false
2,"55;70;245;265",121230.688860,false
3,"50;70;245;265",121015.596636,false
4,"45;70;245;265",120644.866172,false
5,"40;70;245;265",120418.569866,false
6,"35;70;245;265",120773.639967,false
7,"45;70;245;265",120644.866172,true
8,"40;65;245;265",120290.688023,false
9,"35;65;245;265",120293.804494,false
10,"45;65;245;265",120601.002961,false
11,"40;60;245;265",118705.004774,false
12,"35;60;245;265",118494.139777,false
13,"30;60;245;265",118713.211010,false
14,"40;60;245;265",118705.004774,true
15,"35;55;245;265",118498.160020,false
16,"35;65;245;265",120293.804494,true
17,"35;60;240;265",118730.823287,false
18,"35;60;250;265",118315.376224,false
19,"30;60;250;265",118512.406550,false
20,"40;60;250;265",118702.747905,false
21,"35;55;250;265",118188.375875,false
22,"30;55;250;265",117697.229982,false
23,"25;55;250;265",116629.974572,false
24,"20;55;250;265",115424.675555,false
25,"15;55;250;265",113928.854710,false
26,"10;55;250;265",112700.943137,false
27,"5;55;250;265",109662.124315,false
28,"0;55;250;265",107300.800134,false
29,"355;55;250;265",106179.958442,false
30,"350;55;250;265",104449.882614,false
31,"345;55;250;265",103627.273372,false
32,"340;55;250;265",102436.387678,false
33,"335;55;250;265",101152.687206,false
34,"330;55;250;265",100825.419271,false
35,"325;55;250;265",100919.157180,false
36,"335;55;250;265",101152.687206,true
37,"330;50;250;265",101209.391028,false
38,"330;60;250;265",100928.329532,false
39,"330;55;245;265",101345.390564,false
40,"330;55;255;265",99597.526452,false
41,"325;55;255;265",99148.379548,false
42,"320;55;255;265",99192.692087,false
43,"330;55;255;265",99597.526452,true
44,"325;50;255;265",99286.607532,false
45,"325;60;255;265",99261.846479,false
46,"325;55;250;265",100919.157180,true
47,"325;55;260;265",101599.849957,false
48,"325;55;255;260",100470.992637,false
49,"325;55;255;270",96806.545365,false
50,"320;55;255;270",97147.867069,false
51,"330;55;255;270",97268.241219,false
52,"325;50;255;270",96837.546561,false
53,"325;60;255;270",97014.091833,false
54,"325;55;250;270",97801.555299,false
55,"325;55;260;270",98566.422445,false
56,"325;55;255;265",99148.379548,true
57,"325;55;255;275",96712.983045,false
58,"320;55;255;275",97238.079883,false
59,"330;55;255;275",96783.360703,false
60,"325;50;255;275",96607.787396,false
61,"320;50;255;275",97230.273551,false
62,"330;50;255;275",96893.666992,false
63,"325;45;255;275",96976.455206,false
64,"325;55;255;275",96712.983045,true
65,"325;50;250;275",98257.168801,false
66,"325;50;260;275",99167.323887,false
67,"325;50;255;270",96837.546561,true
68,"325;50;255;280",97798.821601,false
