improvement,eval,angles_deg,objective
0,1,113;232;278;295,104520.328867
1,2,108;232;278;295,103950.755679
2,3,103;232;278;295,102771.309955
3,6,103;227;278;295,102112.489867
4,9,103;222;278;295,102049.997153
5,14,103;222;273;295,99789.716524
6,22,103;222;273;300,97091.218869
7,30,103;222;273;305,95583.489651
8,38,103;222;273;310,93804.994688
9,120,102;224;273;306,93766.014223
10,123,102;219;273;306,93619.455659
11,131,102;219;273;311,93165.636294
12,135,102;224;273;311,92775.992231
13,143,102;224;273;316,92579.699772
