eval,angles_deg,objective,cached,ptv_PTVHD_u2,ptv_PTVLD_u2,oar_BLADDER_v2,oar_RECTUM_v2
1,"130;180;280;340",99165.010100,false,4964.615116,29060.631214,74986.248753,55293.278788
2,"120;180;280;340",98433.751718,false,5063.435854,28678.688585,74835.041579,54548.212980
3,"110;180;280;340",97842.649999,false,5132.766111,28126.736391,74718.932754,54447.362241
4,"100;180;280;340",97327.236552,false,5035.221677,27850.876543,76965.497148,51916.779516
5,"90;180;280;340",99574.177689,false,5037.923211,29063.119852,75884.704850,55061.564400
6,"110;180;280;340",97842.649999,true,5132.766111,28126.736391,74718.932754,54447.362241
7,"100;170;280;340",98074.638561,false,5722.824982,26992.958576,77277.637705,53440.072301
8,"100;190;280;340",98316.311144,false,6155.243809,26565.931488,77272.784088,53917.487607
9,"100;180;270;340",99104.442415,false,4893.474472,28358.355523,78274.819125,53430.405715
10,"100;180;290;340",98454.899840,false,5158.074936,28067.549196,76124.213920,54334.337497
11,"100;180;280;330",96399.171727,false,5373.177804,26881.717596,76523.417195,51765.135459
12,"100;180;280;320",97403.288689,false,5526.597614,27193.887433,76513.571094,52852.036191
13,"100;180;280;340",97327.236552,true,5035.221677,27850.876543,76965.497148,51916.779516
14,"90;180;280;330",98813.782373,false,5245.467310,28116.834866,75710.546701,55192.413693
15,"110;180;280;330",97154.629903,false,5375.574058,27443.742130,74112.905046,54557.722384
16,"100;170;280;330",96267.944966,false,5895.713751,25922.182581,76172.116869,52727.980398
17,"100;160;280;330",96080.171554,false,6446.960095,24288.087178,78749.077671,51941.170893
18,"100;150;280;330",96620.068832,false,7110.514886,23491.709191,78150.716549,53884.972959
19,"100;170;280;330",96267.944966,true,5895.713751,25922.182581,76172.116869,52727.980398
20,"100;160;270;330",97228.013765,false,6214.970655,24851.842246,79877.788279,52444.613449
21,"100;160;290;330",97742.764634,false,6650.230462,24506.341632,79085.053834,54087.331244
22,"100;160;280;320",96354.117547,false,6336.641112,24883.949082,78096.785079,52170.269627
23,"100;160;280;340",98908.591888,false,6491.014112,25542.831486,80452.182537,53297.310044
24,"90;160;280;330",97526.176176,false,6182.798170,25527.742205,77502.728868,54128.542733
25,"110;160;280;330",97063.456162,false,6633.551086,24829.195291,77174.531215,54026.888354
26,"100;143;295;318",97549.410573,false,7515.783254,23718.119259,76326.167385,56304.848737
27,"100;133;295;318",99408.571594,false,7574.079017,24142.948222,77665.268614,57717.820095
28,"100;153;295;318",98491.874720,false,7233.237532,24851.306094,76716.541280,56098.120908
29,"100;143;285;318",96965.936833,false,7572.589597,23418.846781,76400.734604,55548.266306
30,"100;143;275;318",96923.399433,false,7121.910478,23869.215573,77023.627435,54840.919330
31,"100;143;265;318",97037.075441,false,6963.528367,24093.473398,77054.513133,54905.634217
32,"100;143;285;318",96965.936833,true,7572.589597,23418.846781,76400.734604,55548.266306
33,"100;143;275;308",95681.631749,false,6908.834196,23014.491032,78335.643814,53180.969227
34,"100;143;275;298",98173.443442,false,6772.320978,24239.208810,79253.060867,55070.766440
35,"100;143;275;318",96923.399433,true,7121.910478,23869.215573,77023.627435,54840.919330
36,"90;143;275;308",96465.520623,false,6858.337719,23391.713536,78488.574227,53942.364509
37,"110;143;275;308",95613.890065,false,7015.364687,22765.600036,78341.440252,53324.410431
38,"100;143;275;308",95681.631749,true,6908.834196,23014.491032,78335.643814,53180.969227
39,"120;143;275;308",95679.342716,false,6977.820956,22935.747487,77399.737319,54131.811226
40,"110;133;275;308",98303.464901,false,7262.353009,23309.216830,78938.063366,56525.726759
41,"110;153;275;308",96629.224945,false,6712.000665,23799.315520,77888.270162,54347.547356
42,"110;143;265;308",96848.819449,false,6869.681226,23542.174240,78199.325881,54674.602087
43,"110;143;285;308",98601.764566,false,7485.578024,23534.131409,77463.884801,57700.225466
44,"110;143;275;298",97581.498463,false,6915.167780,23857.901783,79207.612609,54409.245190
45,"110;143;275;318",96239.202899,false,7375.797079,23259.456203,76746.151089,54461.748145
46,"110;126;294;292",107670.246719,false,8724.022793,26282.198809,82697.824252,62630.225980
47,"110;116;294;292",111590.612931,false,9329.053907,26750.392185,85534.561043,65487.772633
48,"110;136;294;292",103516.222404,false,7765.196754,25197.233146,79748.873766,61358.711239
49,"110;126;294;292",107670.246719,true,8724.022793,26282.198809,82697.824252,62630.225980
50,"110;146;294;292",102656.917264,false,7194.555549,25410.589293,79273.047625,60830.497221
51,"110;136;294;292",103516.222404,true,7765.196754,25197.233146,79748.873766,61358.711239
52,"110;156;294;292",103741.619554,false,7249.477854,26121.549165,80890.937514,59850.247555
53,"110;146;284;292",101636.651162,false,7163.268333,25195.945995,79216.132568,59338.741099
54,"110;146;274;292",99049.934240,false,7040.658138,24344.997035,80319.672819,55008.885314
55,"110;146;264;292",100760.314124,false,6749.567727,25481.325102,80992.126602,56066.715990
56,"110;146;284;292",101636.651162,true,7163.268333,25195.945995,79216.132568,59338.741099
57,"110;146;274;282",98956.321931,false,6846.309367,24548.457590,80642.741286,54480.368661
58,"110;146;274;272",97756.504845,false,6719.112692,24089.120763,82035.697671,51860.845110
59,"110;146;274;262",99257.865480,false,6773.890720,24822.612128,81433.386848,53889.338417
60,"110;146;274;282",98956.321931,true,6846.309367,24548.457590,80642.741286,54480.368661
61,"100;146;274;272",99775.271560,false,6702.156332,24783.915093,83177.071370,53401.328898
62,"120;146;274;272",98122.174564,false,6657.208830,24460.707023,81692.839556,52315.677867
63,"110;136;274;272",98806.844904,false,7035.628083,24155.296745,82289.040148,52942.800004
64,"110;156;274;272",99371.455078,false,6833.165971,24827.188696,83995.013655,51427.187168
65,"110;146;264;272",97541.771591,false,6646.608359,24221.553912,81925.400905,51421.817734
