eval,angles_deg,objective,cached,ptv_PTVHD_u2,ptv_PTVLD_u2,oar_BLADDER_v2,oar_RECTUM_v2
1,"88;121;149;285",103123.373225,false,6949.905934,26565.454887,78946.039420,60269.985388
2,"88;121;139;285",103177.462167,false,7287.997257,26496.053462,79198.476368,59588.346527
3,"88;121;159;285",103021.741621,false,6305.543112,27437.075618,79971.091504,58587.154277
4,"88;121;149;285",103123.373225,true,6949.905934,26565.454887,78946.039420,60269.985388
5,"88;121;169;285",101378.773343,false,5514.416126,28873.387059,78520.148012,55461.792304
6,"88;121;159;285",103021.741621,true,6305.543112,27437.075618,79971.091504,58587.154277
7,"88;121;179;285",103431.664276,false,5110.406792,30071.011480,77879.684796,58620.807210
8,"78;121;169;285",99149.816071,false,5800.229300,28010.019918,78452.865990,52226.267716
9,"68;121;169;285",100122.711257,false,5635.370679,28569.026052,76481.746755,55354.882299
10,"88;121;169;285",101378.773343,true,5514.416126,28873.387059,78520.148012,55461.792304
11,"78;111;169;285",99350.892826,false,5655.027276,27879.978139,79230.455273,52401.319548
12,"78;131;169;285",98547.051618,false,5995.298817,27487.016856,77612.952785,52516.519106
13,"68;131;169;285",99869.035218,false,5922.929183,27963.559165,76501.126940,55463.966800
14,"88;131;169;285",100694.380544,false,5791.596227,27984.664333,78197.739381,55638.500586
15,"78;131;169;275",96276.848131,false,5916.013793,26283.022577,79754.315256,48401.308266
16,"68;131;169;275",97084.122342,false,5602.333837,26754.383289,78439.805652,51015.004780
17,"88;131;169;275",98464.943376,false,5705.510073,26985.761131,79566.939730,51980.404614
18,"78;131;159;275",97564.363712,false,6606.355079,25156.047441,81022.306136,50581.616249
19,"78;131;179;275",97676.133142,false,5445.934203,27508.377277,78520.821464,50922.821860
20,"78;131;169;265",98726.740782,false,5727.576335,28028.698789,79363.801377,50577.129940
21,"78;131;169;285",98547.051618,true,5995.298817,27487.016856,77612.952785,52516.519106
22,"78;121;169;275",97027.072886,false,5521.664969,27028.585954,80557.749206,48395.894720
23,"78;141;169;275",91969.409314,false,5201.591265,24804.566041,79092.094948,44834.409067
24,"78;131;169;275",96276.848131,true,5916.013793,26283.022577,79754.315256,48401.308266
25,"78;151;169;275",97101.296318,false,5395.869381,27129.220779,79805.232208,49347.180109
26,"78;141;169;265",93861.545969,false,5139.236112,25810.394397,78578.937999,47244.892921
27,"78;141;169;285",93038.112077,false,5450.890392,25312.505231,76716.223841,47833.209066
28,"68;141;169;275",92175.066207,false,5046.639188,24982.775610,77601.953053,46689.349767
29,"88;141;169;275",93549.497910,false,5146.502869,25008.248233,79488.886555,47300.607059
30,"78;141;159;275",93759.050335,false,6042.510269,23612.536313,80723.233195,47484.774311
31,"78;141;179;275",92331.694201,false,4756.200456,25940.200505,77515.325357,45755.261124
