improvement,eval,angles_deg,objective
0,1,20;35;55;220,150183.332532
1,3,20;35;60;220,140575.615826
2,5,20;35;65;220,133758.836576
3,6,15;35;65;220,129608.374329
4,8,15;35;65;225,125886.143643
5,9,10;35;65;225,122401.406493
6,14,5;35;65;225,117696.759872
7,15,0;35;65;225,112515.988263
8,16,355;35;65;225,110161.892365
9,17,350;35;65;225,106589.678402
10,18,350;30;65;225,106333.579289
11,19,345;30;65;225,104117.060616
12,21,345;30;70;225,103241.509373
13,22,340;30;70;225,100916.448673
14,23,335;30;70;225,99003.942770
15,25,335;30;75;225,98994.529805
16,26,330;30;75;225,98448.374103
17,27,330;25;75;225,98305.120033
18,30,330;25;70;225,98251.842254
19,35,330;20;70;225,98023.518273
20,36,325;20;70;225,97932.444212
21,43,325;15;70;225,97786.639792
22,44,320;15;70;225,97582.742948
