eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,55;130;145;200,100191.694170,false,0,,,
2,45;130;145;200,100232.572403,false,1,5,False,True
3,65;130;145;200,100424.026476,false,1,5,False,False
4,55;120;145;200,100547.753908,false,1,5,False,False
5,55;140;145;200,96373.965728,false,1,5,False,True
6,45;140;145;200,96499.544988,false,2,5,False,True
7,65;140;145;200,96489.335292,false,2,5,False,True
8,55;130;145;200,100191.694170,true,3,5,False,True
9,55;150;145;200,100576.206604,false,3,5,False,False
10,55;140;135;200,96180.778601,false,3,5,False,True
11,45;140;135;200,96339.082602,false,4,5,False,True
12,65;140;135;200,96217.768021,false,4,5,False,True
13,55;130;135;200,102182.395750,false,5,5,False,True
14,55;150;135;200,99450.315499,false,5,5,False,True
15,55;140;125;200,96114.128397,false,6,5,False,True
16,45;140;125;200,96196.885159,false,6,5,False,False
17,65;140;125;200,96260.062123,false,6,5,False,False
18,55;130;125;200,103347.802708,false,6,5,False,False
19,55;150;125;200,99710.213452,false,6,5,False,False
20,55;140;115;200,96172.892652,false,6,5,False,False
21,55;140;135;200,96180.778601,true,6,5,True,False
22,45;140;125;200,96196.885159,true,6,5,False,False
23,65;140;125;200,96260.062123,true,7,5,False,True
24,55;130;125;200,103347.802708,true,7,5,False,False
25,55;150;125;200,99710.213452,true,7,5,False,False
26,55;140;115;200,96172.892652,true,7,5,False,True
27,55;140;135;200,96180.778601,true,8,5,True,True
28,45;140;125;200,96196.885159,true,8,5,False,False
29,65;140;125;200,96260.062123,true,8,5,False,False
30,55;130;125;200,103347.802708,true,8,5,False,False
31,55;150;125;200,99710.213452,true,8,5,False,False
32,55;140;115;200,96172.892652,true,8,5,True,False
33,55;140;135;200,96180.778601,true,8,5,True,False
34,45;140;125;200,96196.885159,true,8,5,False,False
35,65;140;125;200,96260.062123,true,9,6,False,True
36,55;130;125;200,103347.802708,true,9,6,False,False
37,55;150;125;200,99710.213452,true,9,6,False,False
38,55;140;115;200,96172.892652,true,9,6,True,False
39,55;140;135;200,96180.778601,true,9,6,True,False
40,45;140;125;200,96196.885159,true,9,6,False,True
41,65;140;125;200,96260.062123,true,10,6,False,True
42,55;130;125;200,103347.802708,true,10,6,False,False
43,55;150;125;200,99710.213452,true,10,6,False,False
44,55;140;115;200,96172.892652,true,10,6,True,False
45,55;140;135;200,96180.778601,true,10,6,True,False
46,45;140;125;200,96196.885159,true,10,6,True,False
47,65;140;125;200,96260.062123,true,10,6,False,False
48,55;130;125;200,103347.802708,true,10,6,False,False
49,55;150;125;200,99710.213452,true,11,6,False,True
50,55;140;115;200,96172.892652,true,11,6,True,False
51,55;140;135;200,96180.778601,true,11,6,True,False
52,45;140;125;200,96196.885159,true,11,6,True,False
53,65;140;125;200,96260.062123,true,11,6,True,False
54,55;130;125;200,103347.802708,true,11,6,False,False
55,55;150;125;200,99710.213452,true,11,6,False,False
56,55;140;115;200,96172.892652,true,11,6,True,False
57,55;140;135;200,96180.778601,true,12,6,True,True
58,45;140;125;200,96196.885159,true,12,6,True,False
59,65;140;125;200,96260.062123,true,12,6,True,False
60,55;130;125;200,103347.802708,true,12,6,False,False
61,55;150;125;200,99710.213452,true,12,6,True,False
62,55;140;115;200,96172.892652,true,12,6,True,False
63,55;140;135;200,96180.778601,true,12,6,True,False
64,45;140;125;200,96196.885159,true,12,6,True,False
65,65;140;125;200,96260.062123,true,13,7,True,True
66,55;130;125;200,103347.802708,true,13,7,False,False
67,55;150;125;200,99710.213452,true,13,7,True,False
68,55;140;115;200,96172.892652,true,13,7,True,False
69,55;140;135;200,96180.778601,true,13,7,True,False
70,45;140;125;200,96196.885159,true,13,7,True,False
71,65;140;125;200,96260.062123,true,13,7,True,False
72,55;130;125;200,103347.802708,true,13,7,False,False
73,55;150;125;200,99710.213452,true,14,8,True,True
74,55;140;115;200,96172.892652,true,14,8,True,False
75,55;140;135;200,96180.778601,true,14,8,True,False
76,45;140;125;200,96196.885159,true,14,8,True,False
77,65;140;125;200,96260.062123,true,14,8,True,False
78,55;130;125;200,103347.802708,true,14,8,False,False
79,55;150;125;200,99710.213452,true,14,8,True,False
80,55;140;115;200,96172.892652,true,14,8,True,False
81,55;140;135;200,96180.778601,true,15,8,True,True
82,45;140;125;200,96196.885159,true,15,8,True,False
83,65;140;125;200,96260.062123,true,15,8,True,False
84,55;130;125;200,103347.802708,true,15,8,False,False
85,55;150;125;200,99710.213452,true,15,8,True,False
86,55;140;115;200,96172.892652,true,15,8,True,False
87,55;140;135;200,96180.778601,true,15,8,True,False
88,45;140;125;200,96196.885159,true,15,8,True,False
89,65;140;125;200,96260.062123,true,16,8,True,True
90,55;130;125;200,103347.802708,true,16,8,False,False
91,55;150;125;200,99710.213452,true,16,8,True,False
92,55;140;115;200,96172.892652,true,16,8,False,True
93,55;140;135;200,96180.778601,true,17,8,True,True
94,45;140;125;200,96196.885159,true,17,8,True,False
95,65;140;125;200,96260.062123,true,17,8,True,False
96,55;130;125;200,103347.802708,true,17,8,False,False
97,55;150;125;200,99710.213452,true,17,8,True,False
