eval,angles_deg,objective,cached
1,"25;140;150;215",96492.786500,false
2,"15;140;150;215",95548.941455,false
3,"5;140;150;215",95898.930650,false
4,"25;140;150;215",96492.786500,true
5,"15;130;150;215",99217.301212,false
6,"15;140;160;215",97109.496767,false
7,"15;140;150;205",95864.769993,false
8,"15;140;150;225",92557.138871,false
9,"5;140;150;225",92755.851154,false
10,"25;140;150;225",93043.340790,false
11,"15;130;150;225",96099.056194,false
12,"15;140;160;225",94259.649520,false
13,"15;140;150;215",95548.941455,true
14,"15;140;150;235",94425.724435,false
