eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,30;220;265;320,100388.722072,false,0,,,
2,20;220;265;320,99806.615020,false,1,5,False,True
3,40;220;265;320,99982.555312,false,1,5,False,False
4,30;210;265;320,100592.169732,false,1,5,False,False
5,30;230;265;320,100229.745438,false,1,5,False,False
6,30;220;255;320,99737.074703,false,1,5,False,True
7,30;220;275;320,98766.239220,false,1,5,False,True
8,30;220;265;310,100900.535093,false,1,5,False,False
9,30;220;265;330,100033.797089,false,1,5,False,False
10,20;220;275;320,98513.656370,false,2,5,False,True
11,40;220;275;320,98522.218858,false,2,5,False,False
12,30;210;275;320,98863.376960,false,2,5,False,False
13,30;230;275;320,98395.005769,false,2,5,False,True
14,30;220;265;320,100388.722072,true,2,5,False,False
15,30;220;285;320,100455.844706,false,2,5,False,False
16,30;220;275;310,98828.330138,false,2,5,False,False
17,30;220;275;330,98271.216795,false,2,5,False,True
18,20;220;275;330,97570.930474,false,3,5,False,True
19,40;220;275;330,97896.767429,false,3,5,False,False
20,30;210;275;330,99189.781221,false,3,5,False,False
21,30;230;275;330,97725.498256,false,3,5,False,False
22,30;220;265;330,100033.797089,true,3,5,False,False
23,30;220;285;330,100206.695347,false,3,5,False,False
24,30;220;275;320,98766.239220,true,3,5,True,False
25,30;220;275;340,100560.820564,false,3,5,False,False
26,10;220;275;330,97141.612893,false,4,5,False,True
27,30;220;275;330,98271.216795,true,4,5,True,False
28,20;210;275;330,99359.615510,false,4,5,False,False
29,20;230;275;330,97249.899897,false,4,5,False,False
30,20;220;265;330,99507.803127,false,4,5,False,False
31,20;220;285;330,99868.739333,false,4,5,False,False
32,20;220;275;320,98513.656370,true,4,5,False,False
33,20;220;275;340,100096.711643,false,4,5,False,False
34,0;220;275;330,96188.241661,false,5,5,False,True
35,20;220;275;330,97570.930474,true,5,5,True,False
36,10;210;275;330,98415.998825,false,5,5,False,False
37,10;230;275;330,96782.323832,false,5,5,False,False
38,10;220;265;330,98837.990349,false,5,5,False,False
39,10;220;285;330,99120.402227,false,5,5,False,False
40,10;220;275;320,97886.532875,false,5,5,False,False
41,10;220;275;340,99659.269254,false,5,5,False,False
42,350;220;275;330,96979.394676,false,6,5,False,True
43,10;220;275;330,97141.612893,true,6,5,True,False
44,0;210;275;330,97494.040272,false,6,5,False,False
45,0;230;275;330,95798.679594,false,6,5,False,True
46,0;220;265;330,97981.946319,false,6,5,False,False
47,0;220;285;330,98195.959782,false,6,5,False,False
48,0;220;275;320,96609.114037,false,6,5,False,False
49,0;220;275;340,99221.804136,false,6,5,False,False
50,350;230;275;330,96824.363797,false,7,5,False,True
51,10;230;275;330,96782.323832,true,7,5,False,True
52,0;220;275;330,96188.241661,true,7,5,True,False
53,0;240;275;330,97247.285650,false,7,5,False,False
54,0;230;265;330,97601.906665,false,7,5,False,False
55,0;230;285;330,98475.615191,false,7,5,False,False
56,0;230;275;320,96181.660041,false,7,5,False,True
57,0;230;275;340,98770.890509,false,7,5,False,False
58,350;230;275;330,96824.363797,true,8,5,False,True
59,10;230;275;330,96782.323832,true,8,5,False,True
60,0;220;275;330,96188.241661,true,8,5,True,False
61,0;240;275;330,97247.285650,true,8,5,False,False
62,0;230;265;330,97601.906665,true,8,5,False,False
63,0;230;285;330,98475.615191,true,8,5,False,False
64,0;230;275;320,96181.660041,true,8,5,True,False
65,0;230;275;340,98770.890509,true,8,5,False,False
66,350;230;275;330,96824.363797,true,9,5,False,True
67,10;230;275;330,96782.323832,true,9,5,True,False
68,0;220;275;330,96188.241661,true,9,5,True,False
69,0;240;275;330,97247.285650,true,9,5,False,False
70,0;230;265;330,97601.906665,true,9,5,False,False
71,0;230;285;330,98475.615191,true,9,5,False,False
72,0;230;275;320,96181.660041,true,9,5,True,False
73,0;230;275;340,98770.890509,true,9,5,False,False
74,350;230;275;330,96824.363797,true,10,5,True,True
75,10;230;275;330,96782.323832,true,10,5,True,False
76,0;220;275;330,96188.241661,true,10,5,True,False
77,0;240;275;330,97247.285650,true,10,5,False,False
78,0;230;265;330,97601.906665,true,10,5,False,False
79,0;230;285;330,98475.615191,true,10,5,False,False
80,0;230;275;320,96181.660041,true,10,5,True,False
81,0;230;275;340,98770.890509,true,10,5,False,False
82,350;230;275;330,96824.363797,true,11,6,True,True
83,10;230;275;330,96782.323832,true,11,6,True,False
84,0;220;275;330,96188.241661,true,11,6,True,False
85,0;240;275;330,97247.285650,true,11,6,False,False
86,0;230;265;330,97601.906665,true,11,6,False,False
87,0;230;285;330,98475.615191,true,11,6,False,False
88,0;230;275;320,96181.660041,true,11,6,True,False
89,0;230;275;340,98770.890509,true,11,6,False,False
90,350;230;275;330,96824.363797,true,12,7,True,True
91,10;230;275;330,96782.323832,true,12,7,True,False
92,0;220;275;330,96188.241661,true,12,7,True,False
93,0;240;275;330,97247.285650,true,12,7,False,False
94,0;230;265;330,97601.906665,true,12,7,False,False
95,0;230;285;330,98475.615191,true,12,7,False,False
96,0;230;275;320,96181.660041,true,12,7,True,False
97,0;230;275;340,98770.890509,true,12,7,False,False
98,350;230;275;330,96824.363797,true,13,8,True,True
99,10;230;275;330,96782.323832,true,13,8,True,False
100,0;220;275;330,96188.241661,true,13,8,True,False
101,0;240;275;330,97247.285650,true,13,8,False,False
102,0;230;265;330,97601.906665,true,13,8,False,False
103,0;230;285;330,98475.615191,true,13,8,False,False
104,0;230;275;320,96181.660041,true,13,8,True,False
105,0;230;275;340,98770.890509,true,13,8,False,False
106,350;230;275;330,96824.363797,true,14,8,True,True
107,10;230;275;330,96782.323832,true,14,8,True,False
108,0;220;275;330,96188.241661,true,14,8,False,True
109,0;240;275;330,97247.285650,true,14,8,False,False
110,0;230;265;330,97601.906665,true,14,8,False,False
111,0;230;285;330,98475.615191,true,14,8,False,False
112,0;230;275;320,96181.660041,true,14,8,True,False
113,0;230;275;340,98770.890509,true,14,8,False,False
114,350;230;275;330,96824.363797,true,15,8,True,True
115,10;230;275;330,96782.323832,true,15,8,True,False
116,0;220;275;330,96188.241661,true,15,8,True,False
117,0;240;275;330,97247.285650,true,15,8,False,False
118,0;230;265;330,97601.906665,true,15,8,False,False
119,0;230;285;330,98475.615191,true,15,8,False,False
120,0;230;275;320,96181.660041,true,15,8,True,False
121,0;230;275;340,98770.890509,true,15,8,False,False
122,350;230;275;330,96824.363797,true,16,8,True,True
123,10;230;275;330,96782.323832,true,16,8,True,False
124,0;220;275;330,96188.241661,true,16,8,True,False
