improvement,eval,angles_deg,objective
0,1,250;255;265;305,104333.441369
1,2,245;255;265;305,103056.589028
2,5,250;255;270;305,101198.576213
3,8,245;255;270;305,100609.515042
4,13,250;255;270;310,99256.488647
5,14,245;255;270;310,98558.907777
6,20,240;255;270;310,97676.255048
7,28,235;255;270;310,97573.165599
8,36,230;255;270;310,96310.784401
9,44,225;255;270;310,95247.543186
10,69,227;256;279;310,95195.532092
11,77,222;256;279;310,94793.586207
12,89,222;256;274;310,94733.261532
13,192,225;255;274;317,94534.003175
14,204,225;255;279;317,93742.793352
15,218,225;256;270;326,93604.634014
16,229,225;256;275;326,93476.226919
17,237,225;256;280;326,93421.784801
18,431,222;257;272;326,93028.940573
19,444,222;257;272;321,92880.194669
