improvement,eval,angles_deg,objective
0,1,40;90;115;245,104046.261397
1,2,35;90;115;245,103966.470832
2,5,40;95;115;245,102116.992951
3,10,35;95;115;245,102086.853896
4,13,40;100;115;245,102017.693302
5,15,40;95;120;245,101243.538977
6,18,35;95;120;245,101077.001363
7,23,40;95;125;245,99728.863021
8,31,40;95;130;245,99633.428129
9,32,40;95;125;240,99480.760919
10,34,35;95;125;240,99419.411051
11,39,40;95;130;240,99292.826145
12,42,35;95;130;240,99272.971399
13,45,40;100;130;240,99074.049746
14,47,40;95;135;240,97674.192886
15,53,40;100;135;240,97497.374926
16,55,40;95;140;240,93658.341625
17,116,29;104;143;225,93622.361473
18,124,24;104;143;225,93573.791100
19,132,19;104;143;225,93185.579455
20,195,27;104;140;231,92732.589216
21,199,32;104;140;231,92680.458480
22,204,27;104;140;226,91464.958895
23,207,32;104;140;226,91356.729131
24,215,37;104;140;226,91232.271930
25,277,33;103;140;224,91138.750259
26,384,27;103;141;225,90637.292263
27,387,32;103;141;225,90598.115934
