improvement,eval,angles_deg,objective
0,1,40;64;231;328,103133.507561
1,5,40;74;231;328,102357.355563
2,6,30;74;231;328,101902.956393
3,7,20;74;231;328,101707.479600
4,8,10;74;231;328,101332.530812
5,9,0;74;231;328,99954.155631
6,13,0;84;231;328,98802.337056
7,17,0;94;231;328,95270.327813
8,460,79;104;221;328,94837.740191
