improvement,eval,angles_deg,objective
0,1,25;60;240;300,105989.158792
1,7,25;60;245;300,105964.596436
2,9,30;60;245;300,105921.318845
3,11,35;60;245;300,105500.322711
4,17,35;60;250;300,105016.326018
5,23,35;60;255;300,103064.286834
6,31,35;60;255;305,101944.015564
7,39,35;60;255;310,100666.070808
8,80,319;70;222;8,99029.400158
9,82,324;70;222;8,98844.698051
10,86,324;75;222;8,98816.409554
11,90,324;80;222;8,96611.094257
12,97,324;80;222;3,95182.394812
13,104,324;80;222;358,95126.843541
14,173,272;128;222;315,94833.348691
15,176,272;123;222;315,94692.353368
16,184,272;123;222;320,94445.445873
17,188,272;128;222;320,94343.116342
18,196,272;128;222;325,94274.695422
19,200,272;133;222;325,94174.185861
20,227,225;133;171;272,93816.176194
21,230,225;128;171;272,93725.009479
22,263,171;128;104;317,93482.564224
