improvement,eval,angles_deg,objective
0,1,32;69;267;274,112558.309268
1,3,42;69;267;274,112042.219705
2,7,42;79;267;274,111934.199842
3,10,42;79;257;274,110998.564851
4,14,42;79;257;284,105599.053847
5,16,42;79;257;294,102614.759857
6,18,42;79;257;304,99374.648240
7,20,42;79;257;314,98028.019509
8,22,42;79;257;324,96873.316736
9,26,52;79;257;324,96847.609499
10,30,52;89;257;324,96752.092865
11,32,52;99;257;324,94406.676339
12,39,42;99;257;324,94229.926360
13,85,356;109;224;317,94138.671122
14,103,356;104;230;311,93876.386585
