eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,184;242;317;323,100165.949997,false,0,,,
2,174;242;317;323,98360.383124,false,1,5,False,True
3,194;242;317;323,100365.279743,false,1,5,False,False
4,184;232;317;323,100752.133872,false,1,5,False,False
5,184;252;317;323,101175.121681,false,1,5,False,False
6,184;242;307;323,98840.517640,false,1,5,False,False
7,184;242;327;323,101673.933480,false,1,5,False,False
8,184;242;317;313,101850.194254,false,1,5,False,False
9,184;242;317;333,98807.347850,false,1,5,False,False
10,164;242;317;323,98355.670991,false,2,5,False,True
11,184;242;317;323,100165.949997,true,2,5,False,False
12,174;232;317;323,99055.109447,false,2,5,False,False
13,174;252;317;323,99342.068217,false,2,5,False,False
14,174;242;307;323,98067.833555,false,2,5,False,True
15,174;242;327;323,99905.664603,false,2,5,False,False
16,174;242;317;313,99084.078209,false,2,5,False,False
17,174;242;317;333,97982.604850,false,2,5,False,True
18,164;242;317;333,97948.652598,false,3,5,False,True
19,184;242;317;333,98807.347850,true,3,5,False,False
20,174;232;317;333,98692.912547,false,3,5,False,False
21,174;252;317;333,99159.580191,false,3,5,False,False
22,174;242;307;333,97501.493884,false,3,5,False,True
23,174;242;327;333,100040.274889,false,3,5,False,False
24,174;242;317;323,98360.383124,true,3,5,True,False
25,174;242;317;343,99414.277274,false,3,5,False,False
26,164;242;307;333,97485.345978,false,4,5,False,True
27,184;242;307;333,97964.540694,false,4,5,False,False
28,174;232;307;333,98833.452769,false,4,5,False,False
29,174;252;307;333,98708.374326,false,4,5,False,False
30,174;242;297;333,99221.594409,false,4,5,False,False
31,174;242;317;333,97982.604850,true,4,5,True,False
32,174;242;307;323,98067.833555,true,4,5,False,False
33,174;242;307;343,98567.879858,false,4,5,False,False
34,154;242;307;333,98174.289827,false,5,5,False,True
35,174;242;307;333,97501.493884,true,5,5,True,False
36,164;232;307;333,98753.911441,false,5,5,False,False
37,164;252;307;333,98716.822355,false,5,5,False,False
38,164;242;297;333,99286.639321,false,5,5,False,False
39,164;242;317;333,97948.652598,true,5,5,False,True
40,164;242;307;323,98341.068715,false,5,5,False,False
41,164;242;307;343,98537.574519,false,5,5,False,False
42,154;242;307;333,98174.289827,true,6,5,False,True
43,174;242;307;333,97501.493884,true,6,5,True,False
44,164;232;307;333,98753.911441,true,6,5,False,False
45,164;252;307;333,98716.822355,true,6,5,False,False
46,164;242;297;333,99286.639321,true,6,5,False,False
47,164;242;317;333,97948.652598,true,6,5,True,False
48,164;242;307;323,98341.068715,true,6,5,False,False
49,164;242;307;343,98537.574519,true,6,5,False,False
50,154;242;307;333,98174.289827,true,7,5,True,True
51,174;242;307;333,97501.493884,true,7,5,True,False
52,164;232;307;333,98753.911441,true,7,5,False,False
53,164;252;307;333,98716.822355,true,7,5,False,False
54,164;242;297;333,99286.639321,true,7,5,False,False
55,164;242;317;333,97948.652598,true,7,5,True,False
56,164;242;307;323,98341.068715,true,7,5,False,False
57,164;242;307;343,98537.574519,true,7,5,False,False
58,154;242;307;333,98174.289827,true,8,6,True,True
59,174;242;307;333,97501.493884,true,8,6,True,False
60,164;232;307;333,98753.911441,true,8,6,False,False
61,164;252;307;333,98716.822355,true,8,6,False,False
62,164;242;297;333,99286.639321,true,8,6,False,False
63,164;242;317;333,97948.652598,true,8,6,True,False
64,164;242;307;323,98341.068715,true,8,6,False,False
65,164;242;307;343,98537.574519,true,8,6,False,False
66,154;242;307;333,98174.289827,true,9,7,True,True
67,174;242;307;333,97501.493884,true,9,7,True,False
68,164;232;307;333,98753.911441,true,9,7,False,False
69,164;252;307;333,98716.822355,true,9,7,False,False
70,164;242;297;333,99286.639321,true,9,7,False,False
71,164;242;317;333,97948.652598,true,9,7,True,False
72,164;242;307;323,98341.068715,true,9,7,False,False
73,164;242;307;343,98537.574519,true,9,7,False,False
74,154;242;307;333,98174.289827,true,10,8,True,True
75,174;242;307;333,97501.493884,true,10,8,True,False
76,164;232;307;333,98753.911441,true,10,8,False,False
77,164;252;307;333,98716.822355,true,10,8,False,False
78,164;242;297;333,99286.639321,true,10,8,False,False
79,164;242;317;333,97948.652598,true,10,8,True,False
80,164;242;307;323,98341.068715,true,10,8,False,False
81,164;242;307;343,98537.574519,true,10,8,False,False
82,154;242;307;333,98174.289827,true,11,8,True,True
83,174;242;307;333,97501.493884,true,11,8,True,False
84,164;232;307;333,98753.911441,true,11,8,False,False
85,164;252;307;333,98716.822355,true,11,8,False,False
86,164;242;297;333,99286.639321,true,11,8,False,False
87,164;242;317;333,97948.652598,true,11,8,True,False
88,164;242;307;323,98341.068715,true,11,8,False,False
89,164;242;307;343,98537.574519,true,11,8,False,False
90,154;242;307;333,98174.289827,true,12,8,True,True
91,174;242;307;333,97501.493884,true,12,8,False,True
92,164;232;307;333,98753.911441,true,12,8,False,False
93,164;252;307;333,98716.822355,true,12,8,False,False
94,164;242;297;333,99286.639321,true,12,8,False,False
95,164;242;317;333,97948.652598,true,12,8,True,False
96,164;242;307;323,98341.068715,true,12,8,False,False
97,164;242;307;343,98537.574519,true,12,8,False,False
98,154;242;307;333,98174.289827,true,13,8,True,True
99,174;242;307;333,97501.493884,true,13,8,True,False
100,164;232;307;333,98753.911441,true,13,8,False,False
101,164;252;307;333,98716.822355,true,13,8,False,False
102,164;242;297;333,99286.639321,true,13,8,False,False
103,164;242;317;333,97948.652598,true,13,8,True,False
104,164;242;307;323,98341.068715,true,13,8,False,False
105,164;242;307;343,98537.574519,true,13,8,False,False
106,154;242;307;333,98174.289827,true,14,8,True,True
107,174;242;307;333,97501.493884,true,14,8,True,False
108,164;232;307;333,98753.911441,true,14,8,False,False
109,164;252;307;333,98716.822355,true,14,8,False,False
110,164;242;297;333,99286.639321,true,14,8,False,False
111,164;242;317;333,97948.652598,true,14,8,False,True
112,164;242;307;323,98341.068715,true,14,8,False,False
113,164;242;307;343,98537.574519,true,14,8,False,False
114,154;242;307;333,98174.289827,true,15,8,True,True
115,174;242;307;333,97501.493884,true,15,8,True,False
116,164;232;307;333,98753.911441,true,15,8,False,False
117,164;252;307;333,98716.822355,true,15,8,False,False
118,164;242;297;333,99286.639321,true,15,8,False,False
119,164;242;317;333,97948.652598,true,15,8,True,False
120,164;242;307;323,98341.068715,true,15,8,False,False
121,164;242;307;343,98537.574519,true,15,8,False,False
122,154;242;307;333,98174.289827,true,16,8,True,True
123,174;242;307;333,97501.493884,true,16,8,True,False
124,164;232;307;333,98753.911441,true,16,8,False,False
125,164;252;307;333,98716.822355,true,16,8,False,False
126,164;242;297;333,99286.639321,true,16,8,False,False
127,164;242;317;333,97948.652598,true,16,8,True,False
128,164;242;307;323,98341.068715,true,16,8,False,False
129,164;242;307;343,98537.574519,true,16,8,False,False
130,154;242;307;333,98174.289827,true,17,8,True,True
131,174;242;307;333,97501.493884,true,17,8,True,False
132,164;232;307;333,98753.911441,true,17,8,False,False
133,164;252;307;333,98716.822355,true,17,8,False,False
134,164;242;297;333,99286.639321,true,17,8,False,False
135,164;242;317;333,97948.652598,true,17,8,True,False
136,164;242;307;323,98341.068715,true,17,8,False,False
137,164;242;307;343,98537.574519,true,17,8,False,False
138,154;242;307;333,98174.289827,true,18,8,True,True
139,174;242;307;333,97501.493884,true,18,8,True,False
140,164;232;307;333,98753.911441,true,18,8,False,False
141,164;252;307;333,98716.822355,true,18,8,False,False
142,164;242;297;333,99286.639321,true,18,8,False,False
143,164;242;317;333,97948.652598,true,18,8,True,False
144,164;242;307;323,98341.068715,true,18,8,False,False
145,164;242;307;343,98537.574519,true,18,8,False,False
146,154;242;307;333,98174.289827,true,19,8,True,True
147,174;242;307;333,97501.493884,true,19,8,True,False
