improvement,eval,angles_deg,objective
0,1,0;79;197;359,110337.952225
1,2,350;79;197;359,104638.904135
2,8,0;79;197;349,104247.263929
3,10,0;79;197;339,100562.953267
4,18,0;79;197;329,98987.936598
5,26,0;79;197;319,98710.020174
6,33,0;79;207;329,97848.048658
7,35,0;79;217;329,97266.460346
8,44,0;79;217;319,97214.258283
9,60,356;95;235;319,96577.453293
10,62,346;105;235;319,96571.314741
11,63,346;95;225;319,96266.140399
12,69,346;95;225;309,95181.293183
13,72,356;95;225;319,94766.751024
14,74,346;105;225;319,94247.453357
15,79,346;105;225;309,94128.183076
16,82,356;105;225;319,93105.419578
17,90,356;105;225;329,92590.190487
