improvement,eval,angles_deg,objective
0,1,95;190;245;290,105113.468364
1,4,95;185;245;290,103646.168763
2,12,95;180;245;290,102557.361602
3,20,95;175;245;290,101075.179605
4,28,95;170;245;290,100591.804333
5,36,95;165;245;290,99421.559008
6,44,95;160;245;290,98556.551295
7,54,95;160;240;290,98338.051701
8,59,100;160;240;290,98252.683431
9,67,105;160;240;290,97283.698565
10,78,105;160;235;290,97227.430542
11,81,105;160;240;295,97018.837629
12,89,105;160;240;300,96448.485361
13,94,105;160;235;300,96259.565065
14,97,105;160;240;305,94834.185492
15,105,105;160;240;310,93330.452541
16,123,102;151;234;310,92455.963303
17,133,102;146;234;310,91154.288880
18,141,102;141;234;310,87184.292678
