eval,angles_deg,objective,cached,ptv_PTVHD_u2,ptv_PTVLD_u2,oar_BLADDER_v2,oar_RECTUM_v2
1,"95;190;245;290",105113.468364,false,7157.623716,27987.908507,80774.592522,59161.279760
2,"90;190;245;290",106872.223383,false,7212.413440,28781.382986,79543.977907,62212.876008
3,"100;190;245;290",105119.779335,false,7183.926900,28091.138166,81414.251717,58275.176822
4,"95;185;245;290",103646.168763,false,6244.569713,28638.216603,80257.180850,57269.584045
5,"95;195;245;290",106001.787703,false,7384.245522,28055.856441,82067.347376,59056.024105
6,"95;190;240;290",104741.561179,false,6863.859875,28057.172543,80779.120715,58861.936807
7,"95;190;250;290",105204.876114,false,7113.595906,28072.141132,81472.502843,58565.775309
8,"95;190;245;285",106035.515851,false,7191.553185,28274.596148,81643.134487,59495.598547
9,"95;190;245;295",104155.341520,false,7108.697237,27627.375415,80161.075384,58677.462353
10,"90;185;245;290",105337.535488,false,6342.809558,29423.477067,78670.840754,60471.656972
11,"100;185;245;290",104104.217560,false,6333.133587,28870.356553,81188.550822,56612.904017
12,"95;180;245;290",102557.361602,false,5626.454509,28910.651855,80542.958240,55497.552237
13,"95;190;245;290",105113.468364,true,7157.623716,27987.908507,80774.592522,59161.279760
14,"95;185;240;290",103256.560360,false,6033.458926,28660.945680,80456.790431,56667.521075
15,"95;185;250;290",103876.840996,false,6347.045083,28740.838509,80857.228511,56720.686297
16,"95;185;245;285",104579.596129,false,6351.628121,28966.838994,80955.303323,57566.954706
17,"95;185;245;295",102806.582580,false,6181.713423,28362.043798,80039.357664,56486.293053
18,"90;180;245;290",103919.482172,false,5738.492795,29741.256760,78175.129818,58704.335414
19,"100;180;245;290",102715.551684,false,5667.689135,29091.491450,81030.935306,54881.806892
20,"95;175;245;290",101075.179605,false,5663.935603,28519.309508,79676.983665,54106.885322
21,"95;185;245;290",103646.168763,true,6244.569713,28638.216603,80257.180850,57269.584045
22,"95;180;240;290",102205.589445,false,5439.139160,28988.479125,80661.437749,54894.504571
23,"95;180;250;290",102245.481196,false,5550.271276,29000.087453,80526.255978,54863.988955
24,"95;180;245;285",103052.716183,false,5709.462224,29222.912366,80540.206029,55700.477156
25,"95;180;245;295",101926.812615,false,5606.777047,28707.159789,80360.426995,54865.324563
26,"90;175;245;290",102481.555607,false,5696.604595,29310.778100,77742.328219,57206.017605
27,"100;175;245;290",101383.004416,false,5714.776688,28640.550173,80474.687632,53580.667477
28,"95;170;245;290",100591.804333,false,5885.456772,27679.046227,79765.501767,54289.100901
29,"95;180;245;290",102557.361602,true,5626.454509,28910.651855,80542.958240,55497.552237
30,"95;175;240;290",100886.314192,false,5444.456444,28607.208039,79945.222704,53724.076713
31,"95;175;250;290",100820.466369,false,5681.147342,28458.781198,79826.268758,53534.806902
32,"95;175;245;285",101549.036871,false,5813.189919,28658.639480,79915.211386,54239.203557
33,"95;175;245;295",100896.307458,false,5709.649964,28337.822578,79733.261745,53964.408087
34,"90;170;245;290",101885.967815,false,5844.217386,28509.932348,78065.741497,56997.894666
35,"100;170;245;290",100894.474917,false,6022.019299,27832.136051,80787.518084,53293.121049
36,"95;165;245;290",99421.559008,false,6001.669207,26566.927464,79942.132456,53763.792216
37,"95;175;245;290",101075.179605,true,5663.935603,28519.309508,79676.983665,54106.885322
38,"95;170;240;290",100457.419534,false,5657.184124,27780.880841,80282.072384,53756.636753
39,"95;170;250;290",100348.989661,false,5864.556229,27648.257571,80066.166643,53606.185080
40,"95;170;245;285",100750.629059,false,5912.360274,27849.394690,80039.907158,53937.841034
41,"95;170;245;295",100765.756646,false,5949.406697,27703.467291,79792.068061,54433.697255
42,"90;165;245;290",100852.067336,false,5986.406032,27416.633721,78403.235034,56494.820134
43,"100;165;245;290",99755.324160,false,6213.896488,26579.896502,81166.101810,52756.960531
44,"95;160;245;290",98556.551295,false,5813.901473,26257.462211,79754.436261,53215.938963
45,"95;170;245;290",100591.804333,true,5885.456772,27679.046227,79765.501767,54289.100901
46,"95;165;240;290",99304.704609,false,5801.129486,26658.973683,80286.871896,53402.330984
47,"95;165;250;290",99254.260462,false,6001.578582,26530.643680,80395.547076,53048.529324
48,"95;165;245;285",99661.547400,false,6010.026557,26837.589354,80274.043686,53353.819295
49,"95;165;245;295",99831.108383,false,6081.618362,26647.041362,80279.103941,53925.793377
50,"90;160;245;290",99912.543119,false,5857.807975,27001.732895,78269.492238,55836.512262
51,"100;160;245;290",98828.098140,false,6049.085600,26128.094253,80961.853755,52339.982819
52,"95;155;245;290",98766.306751,false,6247.071055,25793.922600,78454.555682,54996.070508
53,"95;165;245;290",99421.559008,true,6001.669207,26566.927464,79942.132456,53763.792216
54,"95;160;240;290",98338.051701,false,5590.310492,26342.378393,80003.660525,52807.065107
55,"95;160;250;290",98476.277569,false,5801.752992,26255.755145,80304.078900,52533.459964
56,"95;160;245;285",98757.569553,false,5765.239133,26539.058091,80081.468099,52825.076560
57,"95;160;245;295",99338.827401,false,5944.230062,26477.074870,80150.358906,53684.686034
58,"90;160;240;290",99479.897752,false,5698.566257,26956.442929,78233.777422,55415.999710
59,"100;160;240;290",98252.683431,false,5883.895590,26143.505591,80530.047077,51920.517423
60,"95;155;240;290",98406.590824,false,6019.634299,25829.220886,78665.641562,54449.829718
61,"95;165;240;290",99304.704609,true,5801.129486,26658.973683,80286.871896,53402.330984
62,"95;160;235;290",98334.719346,false,5562.192711,26383.232999,79645.032667,53133.554605
63,"95;160;245;290",98556.551295,true,5813.901473,26257.462211,79754.436261,53215.938963
64,"95;160;240;285",98521.118645,false,5597.592696,26576.111325,80167.262584,52527.566664
65,"95;160;240;295",98993.509146,false,5770.133577,26508.390253,80106.681487,53323.289145
66,"95;160;240;290",98338.051701,true,5590.310492,26342.378393,80003.660525,52807.065107
67,"105;160;240;290",97283.698565,false,5811.143752,26250.330259,79376.674948,51067.774162
68,"100;155;240;290",98345.307389,false,6104.679176,25737.968412,79147.933672,53857.385930
69,"100;165;240;290",99217.674120,false,6039.171919,26572.191979,80862.514507,52350.105937
70,"100;160;235;290",98765.972915,false,5933.428352,26223.940481,81215.487673,52001.720490
71,"100;160;245;290",98828.098140,true,6049.085600,26128.094253,80961.853755,52339.982819
72,"100;160;240;285",98739.342401,false,5716.778828,26548.132310,80877.184589,52071.677937
73,"100;160;240;295",98490.202842,false,5769.009753,26522.647838,80549.588571,51847.501931
74,"100;160;240;290",98252.683431,true,5883.895590,26143.505591,80530.047077,51920.517423
75,"110;160;240;290",99071.406548,false,5863.055928,26461.698414,78822.633757,54670.670656
76,"105;155;240;290",97319.022911,false,6108.779902,25763.776269,78212.175595,52680.757885
