improvement,eval,angles_deg,objective
0,1,130;140;240;330,95473.932897
1,2,125;140;240;330,94572.490757
2,7,125;140;235;330,94520.124344
3,12,125;140;230;330,93876.873742
4,17,125;140;225;330,91780.978462
5,33,125;140;225;333,91778.250402
6,40,125;140;225;328,91776.339799
7,70,125;140;225;316,91626.569474
8,77,125;140;225;311,91392.488435
9,78,120;140;225;311,90929.641478
10,79,115;140;225;311,90507.585131
11,80,110;140;225;311,89945.064275
12,81,105;140;225;311,88444.106357
13,112,102;140;225;311,86517.590377
