improvement,eval,angles_deg,objective
0,1,27;36;223;249,131979.726849
1,3,27;41;223;249,131021.258628
2,6,22;36;223;249,128527.643439
3,9,27;36;223;254,126430.193892
4,10,22;36;223;254,123520.054211
5,20,17;36;223;254,119184.733889
6,27,17;36;223;259,117240.727457
7,30,12;36;223;254,116336.148909
8,37,12;36;223;259,114658.679034
9,38,7;36;223;254,112866.191599
10,42,7;31;223;254,112753.798730
11,47,7;36;223;259,111915.366112
12,48,2;36;223;254,109375.313647
13,50,357;36;223;254,106313.970593
14,58,357;31;223;254,105840.509608
15,62,352;36;223;254,104847.438405
16,68,352;31;223;254,104462.161571
17,70,347;36;223;254,103455.545527
18,76,342;36;223;254,101621.589382
19,84,342;31;223;254,101333.407933
20,88,337;36;223;254,99626.123261
21,94,332;36;223;254,99093.338153
22,98,332;31;223;254,99092.289708
23,102,327;36;223;254,98285.926046
24,110,322;36;223;254,97784.666790
25,119,322;41;223;254,97774.620613
26,120,317;36;223;254,97406.722701
