improvement,eval,angles_deg,objective
0,1,40;160;165;305,100947.795105
1,3,45;160;165;305,100427.090963
2,5,50;160;165;305,100400.558245
3,7,55;160;165;305,100161.356737
4,10,55;155;165;305,99091.502094
5,11,55;150;165;305,98084.521832
6,14,55;150;160;305,97259.121819
7,18,55;150;160;310,96986.481447
8,21,50;150;160;310,96922.588078
9,36,59;168;154;310,96598.191256
10,55,59;150;168;308,95918.308622
11,58,54;150;168;308,95735.691432
12,59,49;150;168;308,95566.407367
13,62,49;145;168;308,95004.923417
14,63,49;140;168;308,91019.207516
