eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,75;139;280;352,99710.751275,false,0,,,
2,65;139;280;352,98857.894932,false,1,5,False,True
3,85;139;280;352,100697.779250,false,1,5,False,False
4,75;129;280;352,99749.135147,false,1,5,False,False
5,75;149;280;352,100008.504772,false,1,5,False,False
6,75;139;270;352,99113.037927,false,1,5,False,False
7,75;139;290;352,100880.994423,false,1,5,False,False
8,75;139;280;342,100313.091015,false,1,5,False,False
9,75;139;280;2,98902.277375,false,1,5,False,False
10,55;139;280;352,98660.996536,false,2,5,False,True
11,75;139;280;352,99710.751275,true,2,5,False,False
12,65;129;280;352,99080.697858,false,2,5,False,False
13,65;149;280;352,99241.495753,false,2,5,False,False
14,65;139;270;352,97799.740549,false,2,5,False,True
15,65;139;290;352,100441.214709,false,2,5,False,False
16,65;139;280;342,99540.271916,false,2,5,False,False
17,65;139;280;2,98316.157777,false,2,5,False,False
18,55;139;270;352,97559.074851,false,3,5,False,True
19,75;139;270;352,99113.037927,true,3,5,False,False
20,65;129;270;352,97684.328462,false,3,5,False,False
21,65;149;270;352,98100.859195,false,3,5,False,False
22,65;139;260;352,101870.164497,false,3,5,False,False
23,65;139;280;352,98857.894932,true,3,5,True,False
24,65;139;270;342,98744.593089,false,3,5,False,False
25,65;139;270;2,97222.374225,false,3,5,False,True
26,55;139;270;2,96954.635584,false,4,5,False,True
27,75;139;270;2,98355.120101,false,4,5,False,False
28,65;129;270;2,97933.089467,false,4,5,False,False
29,65;149;270;2,97093.982533,false,4,5,False,False
30,65;139;260;2,101850.038599,false,4,5,False,False
31,65;139;280;2,98316.157777,true,4,5,False,False
32,65;139;270;352,97799.740549,true,4,5,True,False
33,65;139;270;12,98269.592857,false,4,5,False,False
34,45;139;270;2,96959.217743,false,5,5,False,True
35,65;139;270;2,97222.374225,true,5,5,True,False
36,55;129;270;2,97232.911873,false,5,5,False,False
37,55;149;270;2,97153.929836,false,5,5,False,False
38,55;139;260;2,100699.231681,false,5,5,False,False
39,55;139;280;2,98210.397286,false,5,5,False,False
40,55;139;270;352,97559.074851,true,5,5,False,False
41,55;139;270;12,97697.217708,false,5,5,False,False
42,45;139;270;2,96959.217743,true,6,5,True,True
43,65;139;270;2,97222.374225,true,6,5,True,False
44,55;129;270;2,97232.911873,true,6,5,False,False
45,55;149;270;2,97153.929836,true,6,5,False,False
46,55;139;260;2,100699.231681,true,6,5,False,False
47,55;139;280;2,98210.397286,true,6,5,False,False
48,55;139;270;352,97559.074851,true,6,5,False,False
49,55;139;270;12,97697.217708,true,6,5,False,False
50,45;139;270;2,96959.217743,true,7,6,True,True
51,65;139;270;2,97222.374225,true,7,6,True,False
52,55;129;270;2,97232.911873,true,7,6,False,False
53,55;149;270;2,97153.929836,true,7,6,False,False
54,55;139;260;2,100699.231681,true,7,6,False,False
55,55;139;280;2,98210.397286,true,7,6,False,False
56,55;139;270;352,97559.074851,true,7,6,False,False
57,55;139;270;12,97697.217708,true,7,6,False,False
58,45;139;270;2,96959.217743,true,8,7,True,True
59,65;139;270;2,97222.374225,true,8,7,True,False
60,55;129;270;2,97232.911873,true,8,7,False,False
61,55;149;270;2,97153.929836,true,8,7,False,False
62,55;139;260;2,100699.231681,true,8,7,False,False
63,55;139;280;2,98210.397286,true,8,7,False,False
64,55;139;270;352,97559.074851,true,8,7,False,False
65,55;139;270;12,97697.217708,true,8,7,False,False
66,45;139;270;2,96959.217743,true,9,8,True,True
67,65;139;270;2,97222.374225,true,9,8,True,False
68,55;129;270;2,97232.911873,true,9,8,False,False
69,55;149;270;2,97153.929836,true,9,8,False,False
70,55;139;260;2,100699.231681,true,9,8,False,False
71,55;139;280;2,98210.397286,true,9,8,False,False
72,55;139;270;352,97559.074851,true,9,8,False,False
73,55;139;270;12,97697.217708,true,9,8,False,False
74,45;139;270;2,96959.217743,true,10,8,True,True
75,65;139;270;2,97222.374225,true,10,8,True,False
76,55;129;270;2,97232.911873,true,10,8,False,False
77,55;149;270;2,97153.929836,true,10,8,False,False
78,55;139;260;2,100699.231681,true,10,8,False,False
79,55;139;280;2,98210.397286,true,10,8,False,False
80,55;139;270;352,97559.074851,true,10,8,False,False
81,55;139;270;12,97697.217708,true,10,8,False,False
82,45;139;270;2,96959.217743,true,11,8,True,True
83,65;139;270;2,97222.374225,true,11,8,True,False
84,55;129;270;2,97232.911873,true,11,8,False,False
85,55;149;270;2,97153.929836,true,11,8,False,False
86,55;139;260;2,100699.231681,true,11,8,False,False
87,55;139;280;2,98210.397286,true,11,8,False,False
88,55;139;270;352,97559.074851,true,11,8,False,False
89,55;139;270;12,97697.217708,true,11,8,False,False
90,45;139;270;2,96959.217743,true,12,8,True,True
91,65;139;270;2,97222.374225,true,12,8,False,False
92,55;129;270;2,97232.911873,true,12,8,False,False
93,55;149;270;2,97153.929836,true,12,8,False,False
94,55;139;260;2,100699.231681,true,12,8,False,False
95,55;139;280;2,98210.397286,true,12,8,False,False
96,55;139;270;352,97559.074851,true,12,8,False,False
97,55;139;270;12,97697.217708,true,12,8,False,False
98,45;139;270;2,96959.217743,true,13,8,True,True
99,65;139;270;2,97222.374225,true,13,8,False,False
100,55;129;270;2,97232.911873,true,13,8,False,False
101,55;149;270;2,97153.929836,true,13,8,False,False
102,55;139;260;2,100699.231681,true,13,8,False,False
103,55;139;280;2,98210.397286,true,13,8,False,False
104,55;139;270;352,97559.074851,true,13,8,False,False
105,55;139;270;12,97697.217708,true,13,8,False,False
106,45;139;270;2,96959.217743,true,14,8,True,True
107,65;139;270;2,97222.374225,true,14,8,False,False
108,55;129;270;2,97232.911873,true,14,8,False,False
109,55;149;270;2,97153.929836,true,14,8,False,False
110,55;139;260;2,100699.231681,true,14,8,False,False
111,55;139;280;2,98210.397286,true,14,8,False,False
112,55;139;270;352,97559.074851,true,14,8,False,False
113,55;139;270;12,97697.217708,true,14,8,False,False
114,45;139;270;2,96959.217743,true,15,8,True,True
115,65;139;270;2,97222.374225,true,15,8,False,False
116,55;129;270;2,97232.911873,true,15,8,False,False
117,55;149;270;2,97153.929836,true,15,8,False,False
118,55;139;260;2,100699.231681,true,15,8,False,False
119,55;139;280;2,98210.397286,true,15,8,False,False
120,55;139;270;352,97559.074851,true,15,8,False,False
121,55;139;270;12,97697.217708,true,15,8,False,False
122,45;139;270;2,96959.217743,true,16,8,True,True
123,65;139;270;2,97222.374225,true,16,8,False,False
124,55;129;270;2,97232.911873,true,16,8,False,False
125,55;149;270;2,97153.929836,true,16,8,False,False
126,55;139;260;2,100699.231681,true,16,8,False,False
127,55;139;280;2,98210.397286,true,16,8,False,False
128,55;139;270;352,97559.074851,true,16,8,False,False
129,55;139;270;12,97697.217708,true,16,8,False,False
130,45;139;270;2,96959.217743,true,17,8,True,True
131,65;139;270;2,97222.374225,true,17,8,False,False
132,55;129;270;2,97232.911873,true,17,8,False,False
133,55;149;270;2,97153.929836,true,17,8,False,False
134,55;139;260;2,100699.231681,true,17,8,False,False
135,55;139;280;2,98210.397286,true,17,8,False,False
136,55;139;270;352,97559.074851,true,17,8,False,False
