improvement,eval,angles_deg,objective
0,1,20;35;55;220,150183.332532
1,2,10;35;55;220,138409.230559
2,7,20;35;65;220,133758.836576
3,11,20;35;75;220,124906.363031
4,19,20;35;85;220,115930.760402
5,27,20;35;95;220,109811.831132
6,35,20;35;105;220,104911.279980
7,45,20;35;105;230,103666.450321
8,46,10;35;105;220,102482.289558
9,50,0;35;105;220,99160.952360
10,58,350;35;105;220,98963.699717
11,65,0;35;105;230,98590.164280
12,68,350;35;105;230,98583.551991
13,74,340;35;105;230,97273.959348
14,82,330;35;105;230,95595.501089
15,92,330;25;105;230,95582.255380
16,98,330;15;105;230,94507.147918
