improvement,eval,angles_deg,objective
0,1,40;70;195;340,104274.200421
1,3,45;70;195;340,104124.026723
2,8,45;70;190;340,103519.694555
3,13,45;70;185;340,102030.089902
4,18,45;70;180;340,101558.902304
5,25,45;70;180;335,100725.251800
6,32,45;70;180;330,100332.106663
7,37,45;70;175;330,100255.499812
8,44,45;70;175;325,100005.830496
9,48,45;75;175;325,99881.747984
10,52,45;80;175;325,97892.382177
11,53,40;80;175;325,97840.647060
12,59,40;80;180;325,97609.976660
13,60,35;80;180;325,97325.364921
14,102,15;69;168;317,96490.619966
15,104,20;69;168;317,96370.379634
16,106,25;69;168;317,96241.421191
