improvement,eval,angles_deg,objective
0,1,27;36;223;249,131979.726849
1,2,22;36;223;249,128527.643439
2,3,17;36;223;249,123997.880273
3,4,12;36;223;249,120801.508736
4,5,7;36;223;249,117089.637211
5,6,2;36;223;249,112763.376583
6,7,357;36;223;249,109273.180405
7,8,352;36;223;249,107636.677404
8,9,347;36;223;249,105565.045831
9,10,342;36;223;249,103632.956576
10,11,337;36;223;249,101089.135043
11,12,332;36;223;249,100497.764578
12,13,327;36;223;249,99666.540376
13,14,322;36;223;249,99358.043598
14,15,317;36;223;249,98768.820994
15,18,317;31;223;249,98623.852624
16,26,317;31;223;254,97740.679138
17,30,317;36;223;254,97406.722701
