improvement,eval,angles_deg,objective
0,1,25;60;240;300,105989.158792
1,7,25;60;245;300,105964.596436
2,9,30;60;245;300,105921.318845
3,11,35;60;245;300,105500.322711
4,17,35;60;250;300,105016.326018
5,23,35;60;255;300,103064.286834
6,31,35;60;255;305,101944.015564
7,39,35;60;255;310,100666.070808
8,69,13;80;228;339,99540.815166
9,74,13;80;223;339,97711.081998
10,81,13;80;223;334,97317.375610
11,82,8;80;223;334,97222.155880
12,83,3;80;223;334,96490.222494
13,90,3;80;223;329,95087.482010
14,97,3;80;223;324,95000.675765
15,133,335;80;226;306,94703.607525
16,141,335;80;226;311,94600.102000
17,193,324;80;206;272,94511.233876
18,243,323;57;183;272,93948.550547
19,246,323;52;183;272,93898.454475
20,248,328;52;183;272,93881.317233
21,253,328;52;178;272,92727.152673
22,347,317;81;178;225,91295.923492
23,402,326;105;178;226,91116.449720
