eval,angles_deg,objective,cached
1,"30;256;293;334",97771.407096,false
2,"20;256;293;334",98485.488356,false
3,"40;256;293;334",97921.038566,false
4,"30;246;293;334",100879.810256,false
5,"30;266;293;334",100507.217994,false
6,"30;256;283;334",96683.556381,false
7,"20;256;283;334",97171.621269,false
8,"40;256;283;334",96571.916821,false
9,"30;256;283;334",96683.556381,true
10,"50;256;283;334",96368.174745,false
11,"40;256;283;334",96571.916821,true
12,"60;256;283;334",96302.509046,false
13,"50;256;283;334",96368.174745,true
14,"70;256;283;334",96787.966335,false
15,"60;246;283;334",99110.434264,false
16,"60;266;283;334",98520.379181,false
17,"60;256;273;334",95844.145379,false
18,"50;256;273;334",95610.227514,false
19,"40;256;273;334",95888.675751,false
20,"60;256;273;334",95844.145379,true
21,"50;246;273;334",97393.886190,false
22,"50;266;273;334",98655.149977,false
23,"50;256;263;334",98832.862854,false
24,"50;256;283;334",96368.174745,true
25,"50;256;273;324",94912.990461,false
26,"40;256;273;324",95265.700415,false
27,"60;256;273;324",95041.567543,false
28,"50;246;273;324",97066.833446,false
29,"50;266;273;324",98066.884606,false
30,"50;256;263;324",97693.991165,false
31,"50;256;283;324",96120.873973,false
32,"50;256;273;314",95655.813852,false
33,"50;256;273;334",95610.227514,true
34,"40;256;273;324",95265.700415,true
35,"60;256;273;324",95041.567543,true
36,"50;246;273;324",97066.833446,true
37,"50;266;273;324",98066.884606,true
38,"50;256;263;324",97693.991165,true
39,"50;256;283;324",96120.873973,true
40,"50;256;273;314",95655.813852,true
41,"50;256;273;334",95610.227514,true
42,"40;256;273;324",95265.700415,true
43,"60;256;273;324",95041.567543,true
44,"50;246;273;324",97066.833446,true
45,"50;266;273;324",98066.884606,true
46,"50;256;263;324",97693.991165,true
47,"50;256;283;324",96120.873973,true
48,"50;256;273;314",95655.813852,true
49,"50;256;273;334",95610.227514,true
50,"49;50;273;324",98540.488151,false
51,"39;50;273;324",97818.051585,false
52,"29;50;273;324",98016.265633,false
53,"49;50;273;324",98540.488151,true
54,"39;40;273;324",99347.480063,false
55,"39;60;273;324",97658.847858,false
56,"29;60;273;324",97271.036963,false
57,"19;60;273;324",97563.556367,false
58,"39;60;273;324",97658.847858,true
59,"29;50;273;324",98016.265633,true
60,"29;70;273;324",97746.522991,false
61,"29;60;263;324",100910.997756,false
62,"29;60;283;324",99582.920463,false
63,"29;60;273;314",98483.395092,false
64,"29;60;273;334",98262.359444,false
65,"19;60;273;324",97563.556367,true
66,"39;60;273;324",97658.847858,true
67,"29;50;273;324",98016.265633,true
68,"29;70;273;324",97746.522991,true
69,"29;60;263;324",100910.997756,true
70,"29;60;283;324",99582.920463,true
71,"29;60;273;314",98483.395092,true
72,"29;60;273;334",98262.359444,true
73,"19;60;273;324",97563.556367,true
74,"39;60;273;324",97658.847858,true
75,"29;50;273;324",98016.265633,true
76,"29;70;273;324",97746.522991,true
77,"29;60;263;324",100910.997756,true
78,"29;60;283;324",99582.920463,true
79,"29;60;273;314",98483.395092,true
80,"29;60;273;334",98262.359444,true
81,"19;60;273;324",97563.556367,true
82,"39;60;273;324",97658.847858,true
83,"29;50;273;324",98016.265633,true
84,"29;70;273;324",97746.522991,true
85,"29;60;263;324",100910.997756,true
86,"29;60;283;324",99582.920463,true
87,"29;60;273;314",98483.395092,true
88,"29;60;273;334",98262.359444,true
89,"19;60;273;324",97563.556367,true
90,"39;60;273;324",97658.847858,true
91,"29;50;273;324",98016.265633,true
92,"29;70;273;324",97746.522991,true
93,"29;60;263;324",100910.997756,true
94,"29;60;283;324",99582.920463,true
95,"29;60;273;314",98483.395092,true
96,"29;60;273;334",98262.359444,true
97,"19;60;273;324",97563.556367,true
98,"39;60;273;324",97658.847858,true
99,"29;50;273;324",98016.265633,true
100,"29;70;273;324",97746.522991,true
101,"29;60;263;324",100910.997756,true
102,"29;60;283;324",99582.920463,true
103,"29;60;273;314",98483.395092,true
104,"29;60;273;334",98262.359444,true
105,"19;60;273;324",97563.556367,true
106,"39;60;273;324",97658.847858,true
107,"29;50;273;324",98016.265633,true
108,"29;70;273;324",97746.522991,true
109,"29;60;263;324",100910.997756,true
110,"29;60;283;324",99582.920463,true
111,"29;60;273;314",98483.395092,true
112,"29;60;273;334",98262.359444,true
113,"37;50;256;324",97996.932814,false
114,"27;50;256;324",98097.209686,false
115,"47;50;256;324",98347.216085,false
116,"37;40;256;324",99206.460692,false
117,"37;60;256;324",98394.915007,false
118,"37;50;246;324",102440.200425,false
119,"37;50;266;324",100672.592868,false
120,"37;50;256;314",99636.865900,false
121,"37;50;256;334",98861.124000,false
122,"27;50;256;324",98097.209686,true
123,"47;50;256;324",98347.216085,true
124,"37;40;256;324",99206.460692,true
125,"37;60;256;324",98394.915007,true
126,"37;50;246;324",102440.200425,true
127,"37;50;266;324",100672.592868,true
128,"37;50;256;314",99636.865900,true
129,"37;50;256;334",98861.124000,true
130,"27;50;256;324",98097.209686,true
131,"47;50;256;324",98347.216085,true
132,"37;40;256;324",99206.460692,true
133,"37;60;256;324",98394.915007,true
134,"37;50;246;324",102440.200425,true
135,"37;50;266;324",100672.592868,true
136,"37;50;256;314",99636.865900,true
137,"37;50;256;334",98861.124000,true
138,"27;50;256;324",98097.209686,true
139,"47;50;256;324",98347.216085,true
140,"37;40;256;324",99206.460692,true
141,"37;60;256;324",98394.915007,true
142,"37;50;246;324",102440.200425,true
143,"37;50;266;324",100672.592868,true
144,"37;50;256;314",99636.865900,true
145,"37;50;256;334",98861.124000,true
146,"27;50;256;324",98097.209686,true
