improvement,eval,angles_deg,objective
0,1,25;60;240;300,105989.158792
1,7,25;60;245;300,105964.596436
2,9,30;60;245;300,105921.318845
3,11,35;60;245;300,105500.322711
4,17,35;60;250;300,105016.326018
5,23,35;60;255;300,103064.286834
6,31,35;60;255;305,101944.015564
7,39,35;60;255;310,100666.070808
8,72,49;60;254;324,100266.074937
9,88,41;60;257;316,98584.659668
10,89,36;60;257;316,98391.571355
11,97,36;60;257;321,98156.612439
12,99,41;60;257;321,98146.145107
13,108,41;69;257;321,98089.496974
14,166,42;55;258;317,97525.882180
15,219,1;51;256;317,95022.981995
16,220,356;51;256;317,94912.070802
17,223,356;46;256;317,94905.447221
