eval,angles_deg,objective,cached
1,"88;91;113;188",108990.411369,false
2,"83;91;113;188",107227.301281,false
3,"93;91;113;188",108330.848891,false
4,"88;86;113;188",109621.811587,false
5,"88;96;113;188",107194.928836,false
6,"88;91;108;188",112385.083164,false
7,"88;91;118;188",107297.506544,false
8,"88;91;113;183",107133.947638,false
9,"88;91;113;193",110083.131498,false
10,"83;91;113;183",105688.606339,false
11,"93;91;113;183",106548.190781,false
12,"88;86;113;183",107779.511078,false
13,"88;96;113;183",105511.528203,false
14,"88;91;108;183",109903.614315,false
15,"88;91;118;183",105702.971049,false
16,"88;91;113;178",104842.518588,false
17,"88;91;113;188",108990.411369,true
18,"83;91;113;178",103337.338447,false
19,"93;91;113;178",104213.640740,false
20,"88;86;113;178",105415.763876,false
21,"88;96;113;178",103212.473346,false
22,"88;91;108;178",107205.672398,false
23,"88;91;118;178",103572.532945,false
24,"88;91;113;173",105804.732129,false
25,"88;91;113;183",107133.947638,true
26,"83;96;113;178",102289.357442,false
27,"93;96;113;178",103591.727558,false
28,"88;91;113;178",104842.518588,true
29,"88;101;113;178",103336.781848,false
30,"88;96;108;178",105487.559913,false
31,"88;96;118;178",101800.527059,false
32,"88;96;113;173",104170.620807,false
33,"88;96;113;183",105511.528203,true
34,"83;96;118;178",101149.222537,false
35,"93;96;118;178",101824.213230,false
36,"88;91;118;178",103572.532945,true
37,"88;101;118;178",101937.464868,false
38,"88;96;113;178",103212.473346,true
39,"88;96;123;178",101232.306819,false
40,"88;96;118;173",102970.936890,false
41,"88;96;118;183",103718.204196,false
42,"78;96;118;178",98951.859861,false
43,"88;96;118;178",101800.527059,true
44,"83;91;118;178",102627.709348,false
45,"83;101;118;178",101426.501927,false
46,"83;96;113;178",102289.357442,true
47,"83;96;123;178",100462.143533,false
48,"83;96;118;173",102442.138363,false
49,"83;96;118;183",103186.400893,false
50,"73;96;118;178",99336.600529,false
51,"83;96;118;178",101149.222537,true
52,"78;91;118;178",100201.040238,false
53,"78;101;118;178",99305.907651,false
54,"78;96;113;178",100014.469161,false
55,"78;96;123;178",98138.802351,false
56,"78;96;118;173",100051.935284,false
57,"78;96;118;183",100898.815038,false
58,"73;96;123;178",98520.262074,false
59,"83;96;123;178",100462.143533,true
60,"78;91;123;178",99454.371132,false
61,"78;101;123;178",98582.026815,false
62,"78;96;118;178",98951.859861,true
63,"78;96;128;178",97250.980529,false
64,"78;96;123;173",99386.786881,false
65,"78;96;123;183",99950.257577,false
66,"73;96;128;178",97678.763852,false
67,"83;96;128;178",99536.437126,false
68,"78;91;128;178",98608.173311,false
69,"78;101;128;178",97508.056330,false
70,"78;96;123;178",98138.802351,true
71,"78;96;133;178",96765.933655,false
72,"78;96;128;173",98603.629875,false
73,"78;96;128;183",99062.592923,false
74,"73;96;133;178",96897.201976,false
75,"83;96;133;178",99218.198242,false
76,"78;91;133;178",98682.970410,false
77,"78;101;133;178",96650.456545,false
78,"78;96;128;178",97250.980529,true
79,"78;96;138;178",96204.081153,false
80,"78;96;133;173",98367.463963,false
81,"78;96;133;183",98048.232941,false
82,"73;96;138;178",96828.819640,false
83,"83;96;138;178",98643.999828,false
84,"78;91;138;178",97801.972712,false
85,"78;101;138;178",96536.720818,false
86,"78;96;133;178",96765.933655,true
87,"78;96;143;178",94537.666825,false
88,"78;96;138;173",98090.188327,false
89,"78;96;138;183",97485.587886,false
90,"73;96;143;178",95075.320056,false
91,"83;96;143;178",96746.463074,false
92,"78;91;143;178",95982.528568,false
93,"78;101;143;178",94721.800412,false
94,"78;96;138;178",96204.081153,true
95,"78;96;148;178",94828.105421,false
96,"78;96;143;173",96554.953534,false
97,"78;96;143;183",95799.733681,false
