improvement,eval,angles_deg,objective
0,1,27;36;223;249,131979.726849
1,3,27;41;223;249,131021.258628
2,4,22;41;223;249,127916.085635
3,7,17;41;223;249,123706.693310
4,9,17;41;223;254,119207.178290
5,10,17;36;223;254,119184.733889
6,16,17;36;223;259,117240.727457
7,17,12;36;223;259,114658.679034
8,18,12;31;223;259,114315.114029
9,23,7;31;223;259,111307.772826
10,25,7;31;223;264,109479.438470
11,29,7;36;223;264,109333.553432
12,33,7;36;223;269,107607.023094
13,34,7;31;223;269,107421.177252
14,36,7;31;223;274,106221.183492
15,40,7;31;223;279,104057.553651
16,47,2;31;223;279,101871.639532
17,48,357;31;223;279,100233.206630
18,55,352;31;223;279,100051.667482
19,60,347;31;223;279,99749.156693
20,61,342;31;223;279,98801.454908
21,68,337;31;223;279,97268.784128
22,69,337;26;223;279,97231.878368
23,72,337;21;223;279,97029.602346
24,73,337;16;223;279,96477.299877
25,76,332;16;223;279,95864.727962
26,79,327;16;223;279,95506.439680
