improvement,eval,angles_deg,objective
0,1,70;75;125;255,105087.130205
1,2,65;75;125;255,104604.728711
2,3,70;80;125;255,103742.341248
3,8,65;80;125;255,102593.871355
4,16,60;80;125;255,101145.478821
5,24,55;80;125;255,100934.864192
6,29,60;80;130;255,100536.951776
7,32,55;80;130;255,100491.755986
8,37,60;80;135;255,98588.599740
9,45,60;80;140;255,95057.423574
10,71,66;80;141;256,94062.176295
11,73,61;80;141;256,93385.899934
12,81,56;80;141;256,93122.579538
13,113,49;94;141;254,93051.986597
14,114,44;94;141;254,92925.630747
15,122,39;94;141;254,92468.428232
16,130,34;94;141;254,92320.916143
17,232,27;95;141;258,91072.316604
18,238,32;95;141;258,90706.775214
19,246,37;95;141;258,90674.994520
20,248,32;100;141;258,90623.901981
21,254,37;100;141;258,90589.924939
22,256,32;105;141;258,90064.242153
23,262,37;105;141;258,90015.115880
24,335,38;102;141;269,89893.935739
25,350,38;102;141;274,89769.128379
