eval,angles_deg,objective,cached,ronda,tenure,prohibido,aceptado
1,30;65;250;320,103827.904890,false,0,,,
2,25;65;250;320,104575.403693,false,1,5,False,True
3,35;65;250;320,103350.986555,false,1,5,False,True
4,30;60;250;320,103481.927687,false,1,5,False,False
5,30;70;250;320,102993.032995,false,1,5,False,True
6,30;65;245;320,103966.551605,false,1,5,False,False
7,30;65;255;320,101996.284737,false,1,5,False,True
8,30;65;250;315,104361.126568,false,1,5,False,False
9,30;65;250;325,103388.090771,false,1,5,False,False
10,25;65;255;320,102395.326818,false,2,5,False,True
11,35;65;255;320,101211.563204,false,2,5,False,True
12,30;60;255;320,101266.914296,false,2,5,False,False
13,30;70;255;320,101022.719938,false,2,5,False,True
14,30;65;250;320,103827.904890,true,2,5,False,False
15,30;65;260;320,103575.139944,false,2,5,False,False
16,30;65;255;315,102665.926193,false,2,5,False,False
17,30;65;255;325,101471.490093,false,2,5,False,False
18,25;70;255;320,101878.989337,false,3,5,False,True
19,35;70;255;320,100477.756616,false,3,5,False,True
20,30;65;255;320,101996.284737,true,3,5,True,False
21,30;75;255;320,101706.980591,false,3,5,False,False
22,30;70;250;320,102993.032995,true,3,5,False,False
23,30;70;260;320,102686.933296,false,3,5,False,False
24,30;70;255;315,101696.798921,false,3,5,False,False
25,30;70;255;325,101016.886472,false,3,5,False,False
26,30;70;255;320,101022.719938,true,4,5,True,True
27,40;70;255;320,100439.423089,false,4,5,False,True
28,35;65;255;320,101211.563204,true,4,5,False,False
29,35;75;255;320,101161.196777,false,4,5,False,False
30,35;70;250;320,102155.595304,false,4,5,False,False
31,35;70;260;320,102260.520951,false,4,5,False,False
32,35;70;255;315,101133.153502,false,4,5,False,False
33,35;70;255;325,100501.987955,false,4,5,False,False
34,35;70;255;320,100477.756616,true,5,5,True,True
35,45;70;255;320,100281.048894,false,5,5,False,True
36,40;65;255;320,101428.429799,false,5,5,False,False
37,40;75;255;320,101072.377205,false,5,5,False,False
38,40;70;250;320,102222.459832,false,5,5,False,False
39,40;70;260;320,102223.566338,false,5,5,False,False
40,40;70;255;315,100878.010364,false,5,5,False,False
41,40;70;255;325,100489.932009,false,5,5,False,False
42,40;70;255;320,100439.423089,true,6,5,True,True
43,50;70;255;320,100228.532889,false,6,5,False,True
44,45;65;255;320,101019.664894,false,6,5,False,False
45,45;75;255;320,100847.495192,false,6,5,False,False
46,45;70;250;320,102297.186334,false,6,5,False,False
47,45;70;260;320,102108.178153,false,6,5,False,False
48,45;70;255;315,100804.632456,false,6,5,False,False
49,45;70;255;325,100236.453938,false,6,5,False,False
50,45;70;255;320,100281.048894,true,7,5,True,True
51,55;70;255;320,100283.900091,false,7,5,False,False
52,50;65;255;320,101272.018744,false,7,5,False,False
53,50;75;255;320,101035.996926,false,7,5,False,False
54,50;70;250;320,102078.571661,false,7,5,False,False
55,50;70;260;320,101974.040465,false,7,5,False,False
56,50;70;255;315,100969.647723,false,7,5,False,False
57,50;70;255;325,100235.923835,false,7,5,False,True
58,45;70;255;320,100281.048894,true,8,5,True,True
59,55;70;255;320,100283.900091,true,8,5,False,False
60,50;65;255;320,101272.018744,true,8,5,False,False
61,50;75;255;320,101035.996926,true,8,5,False,False
62,50;70;250;320,102078.571661,true,8,5,False,False
63,50;70;260;320,101974.040465,true,8,5,False,False
64,50;70;255;315,100969.647723,true,8,5,False,False
65,50;70;255;325,100235.923835,true,8,5,True,False
66,45;70;255;320,100281.048894,true,9,6,True,True
67,55;70;255;320,100283.900091,true,9,6,False,False
68,50;65;255;320,101272.018744,true,9,6,False,False
69,50;75;255;320,101035.996926,true,9,6,False,False
