eval,angles_deg,objective,cached
1,"29;112;206;312",99363.866534,false
2,"19;112;206;312",99072.905961,false
3,"9;112;206;312",99707.447896,false
4,"29;112;206;312",99363.866534,true
5,"19;102;206;312",92953.872648,false
6,"9;102;206;312",93179.962714,false
7,"29;102;206;312",93215.454085,false
8,"19;92;206;312",97263.300354,false
9,"19;112;206;312",99072.905961,true
10,"19;102;196;312",93648.426837,false
11,"19;102;216;312",93344.568634,false
12,"19;102;206;302",96196.723463,false
13,"19;102;206;322",93021.278164,false
