eval,angles_deg,objective,cached,ptv_PTVHD_u2,ptv_PTVLD_u2,oar_BLADDER_v2,oar_RECTUM_v2
1,"180;212;284;314",98917.576721,false,5345.464976,28630.930806,75324.935463,54557.426417
2,"175;212;284;314",98753.360411,false,5655.174674,28339.937750,74437.952276,55078.543697
3,"185;212;284;314",99474.642187,false,5605.523080,28377.605587,74828.041810,56154.985230
4,"180;207;284;314",98973.480502,false,5327.192692,28838.210772,74790.325682,54825.828394
5,"180;217;284;314",98971.318204,false,5273.036665,28495.595862,76192.274716,54213.096638
6,"180;212;279;314",96454.262731,false,5263.647731,28079.556731,75802.575417,50419.541120
7,"180;212;289;314",99749.670439,false,5559.411772,28474.026844,75719.620962,55712.842682
8,"180;212;284;309",99262.178606,false,5533.388032,28676.739279,75877.086267,54227.016323
9,"180;212;284;319",98162.847127,false,5162.676057,28496.052428,74689.048093,54319.189192
10,"175;212;279;314",96292.786843,false,5431.469194,27910.107162,74878.237459,51024.183513
11,"185;212;279;314",97112.192339,false,5568.072509,27905.449543,75386.865713,51890.474862
12,"180;207;279;314",96180.391080,false,5209.251684,28285.609888,74710.598400,50660.460615
13,"180;217;279;314",96269.297716,false,5177.906060,28005.729551,75988.730412,50182.593798
14,"180;212;274;314",96793.470864,false,5423.148101,27682.463303,76679.313950,50696.404970
15,"180;212;284;314",98917.576721,true,5345.464976,28630.930806,75324.935463,54557.426417
16,"180;212;279;309",96239.782312,false,5289.698818,27838.698569,75732.775818,50489.994031
17,"180;212;279;319",95950.702694,false,5135.995697,27937.932782,75046.859013,50706.689418
18,"175;212;279;319",95989.647745,false,5263.993914,27843.207520,74502.687845,51262.204778
19,"185;212;279;319",96561.061100,false,5441.770721,27719.407616,74836.017487,51963.748039
20,"180;207;279;319",95759.791231,false,5088.765033,28093.687426,74251.298145,50903.379400
21,"180;217;279;319",95764.457449,false,5019.170250,27919.594352,75298.462485,50352.923210
22,"180;212;274;319",96710.690857,false,5181.979025,27563.059619,76645.318349,51285.986075
23,"180;212;284;319",98162.847127,true,5162.676057,28496.052428,74689.048093,54319.189192
24,"180;212;279;314",96454.262731,true,5263.647731,28079.556731,75802.575417,50419.541120
25,"180;212;279;324",95759.764844,false,5178.521424,27605.376080,75540.394591,50411.340090
26,"175;212;279;324",95784.173148,false,5430.148470,27331.197187,74678.887625,51366.767356
27,"185;212;279;324",96173.985017,false,5418.406042,27304.975386,75110.958815,51790.248363
28,"180;207;279;324",95445.785834,false,5028.068667,27757.912675,74473.695218,50845.913767
29,"180;217;279;324",95372.711294,false,5063.513148,27480.918307,75670.969214,49985.590464
30,"180;212;274;324",96071.860971,false,5137.769750,27387.857438,76840.120869,50252.346695
31,"180;212;284;324",97943.298191,false,5147.552046,28250.286795,74492.466443,54598.452256
32,"180;212;279;319",95950.702694,true,5135.995697,27937.932782,75046.859013,50706.689418
33,"180;212;279;329",95855.388628,false,5201.758964,27671.281739,75882.167545,50082.528305
34,"175;217;279;324",95429.224175,false,5337.862945,27142.164890,75105.348723,50793.043958
35,"185;217;279;324",95771.100907,false,5356.985927,27220.174357,75120.996462,51266.884783
36,"180;212;279;324",95759.764844,true,5178.521424,27605.376080,75540.394591,50411.340090
37,"180;222;279;324",94238.806351,false,4948.788241,26965.900278,76800.458251,47847.777414
38,"180;217;274;324",96009.982403,false,5021.132872,27468.029009,77077.060326,49964.580719
39,"180;217;284;324",97901.205953,false,5142.274492,28158.097471,74793.830680,54407.837299
40,"180;217;279;319",95764.457449,true,5019.170250,27919.594352,75298.462485,50352.923210
41,"180;217;279;329",95230.857926,false,4996.798424,27592.745880,76062.138754,49220.488490
42,"175;222;279;324",94196.897797,false,5127.944199,26691.260220,76146.681980,48608.704775
43,"185;222;279;324",94592.883085,false,5190.812125,26709.491557,76550.739215,48834.419589
44,"180;217;279;324",95372.711294,true,5063.513148,27480.918307,75670.969214,49985.590464
45,"180;227;279;324",94767.491157,false,5176.352362,27101.108071,75337.777291,49642.284158
46,"180;222;274;324",94867.628254,false,4931.478879,26938.730384,77094.775959,48900.062022
47,"180;222;284;324",96457.564645,false,5136.912906,27360.208197,76479.791938,51441.095146
48,"180;222;279;319",94810.382874,false,4944.197295,27444.423535,76282.912515,48560.611574
49,"180;222;279;329",93944.059497,false,4916.629695,26964.830433,76831.119530,47294.079208
50,"175;222;279;329",93870.744515,false,5023.963760,26758.811860,75775.207641,48400.730147
51,"185;222;279;329",94233.481853,false,5073.368162,26797.792828,76481.002570,48243.639155
52,"180;217;279;329",95230.857926,true,4996.798424,27592.745880,76062.138754,49220.488490
53,"180;227;279;329",95033.009923,false,5248.104720,27271.143395,75879.333836,49148.189781
54,"180;222;274;329",95294.992393,false,5037.129570,26887.071312,77710.097119,49031.485904
55,"180;222;284;329",96128.532054,false,5090.707476,27200.132569,77585.834001,50089.550016
56,"180;222;279;324",94238.806351,true,4948.788241,26965.900278,76800.458251,47847.777414
